class_id,class_name,kind,k,hit_count,hit_rate,ci_low,ci_high,target_count
2,cabinet,topk,2,1311914,0.9371517149500498,0.9367496835187582,0.9375537463813414,1399895
2,cabinet,topk,3,1367788,0.9770647084245604,0.9768167252950495,0.9773126915540713,1399895
2,cabinet,topk,5,1392710,0.9948674722032724,0.9947490981248237,0.9949858462817212,1399895
2,cabinet,topk,10,1399333,0.9995985413191704,0.9995653563381476,0.9996317263001931,1399895
2,cabinet,topk,20,1399895,1.0,1.0,1.0,1399895
2,cabinet,topk_plus_confusion_graph,1,1165671,0.832684594201708,0.8320662695371612,0.8333029188662548,1399895
2,cabinet,topk_plus_confusion_graph,2,1320093,0.9429942960007714,0.9426102157029065,0.9433783762986364,1399895
2,cabinet,topk_plus_confusion_graph,3,1371679,0.9798442026009093,0.9796114005263988,0.9800770046754198,1399895
2,cabinet,topk_plus_confusion_graph,5,1393852,0.9956832476721469,0.9955746432507432,0.9957918520935506,1399895
15,shower curtain,topk,1,126753,0.8011794599514563,0.7992127632968604,0.8031461566060523,158208
15,shower curtain,topk,2,140894,0.8905617920711975,0.889023430697309,0.8921001534450859,158208
15,shower curtain,topk,3,149610,0.945653822815534,0.9445367218103041,0.9467709238207639,158208
15,shower curtain,topk,5,155722,0.9842865088996764,0.9836736803924683,0.9848993374068845,158208
15,shower curtain,topk,10,158037,0.9989191444174758,0.9987572280118401,0.9990810608231114,158208
15,shower curtain,topk,20,158208,1.0,1.0,1.0,158208
15,shower curtain,topk_plus_confusion_graph,1,149002,0.9418107807443366,0.940657208109957,0.9429643533787161,158208
15,shower curtain,topk_plus_confusion_graph,2,157192,0.993578074433657,0.9931844559494756,0.9939716929178384,158208
15,shower curtain,topk_plus_confusion_graph,3,158063,0.9990834850323624,0.998934373057497,0.9992325970072279,158208
15,shower curtain,topk_plus_confusion_graph,5,158181,0.999829338592233,0.9997649702311868,0.9998937069532792,158208
7,door,topk,1,1407626,0.8796612404394225,0.8791571242402999,0.8801653566385451,1600191
7,door,topk,2,1569173,0.9806160639573651,0.9804024445797564,0.9808296833349738,1600191
7,door,topk,3,1590385,0.9938719815322046,0.9937510622902015,0.9939929007742077,1600191
7,door,topk,5,1597800,0.9985058033697227,0.9984459554123194,0.998565651327126,1600191
7,door,topk,10,1599642,0.9996569159556578,0.999628221637619,0.9996856102736965,1600191
7,door,topk,20,1600191,1.0,1.0,1.0,1600191
7,door,topk_plus_confusion_graph,1,1542436,0.96390743355012,0.9636184343060751,0.9641964327941649,1600191
7,door,topk_plus_confusion_graph,2,1596101,0.9974440551159205,0.9973658220815939,0.9975222881502471,1600191
7,door,topk_plus_confusion_graph,3,1599674,0.9996769135684428,0.9996490677908042,0.9997047593460814,1600191
7,door,topk_plus_confusion_graph,5,1600020,0.9998931377566803,0.9998771215709286,0.9999091539424321,1600191
