class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
10,picture,0,wall,0.8188616037368774,1,0.18615283071994781,0.07357630133628845,60000,60000
10,picture,9,bookshelf,0.4282907247543335,2,0.18615283071994781,0.2600772976875305,60000,60000
10,picture,8,window,0.3568214178085327,3,0.18615283071994781,0.08518628776073456,60000,60000
10,picture,19,otherfurniture,0.33494341373443604,4,0.18615283071994781,0.272889643907547,60000,60000
10,picture,7,door,0.3326627016067505,5,0.18615283071994781,0.10073494166135788,60000,60000
10,picture,12,desk,0.2325378954410553,6,0.18615283071994781,0.1594887673854828,60000,60000
10,picture,2,cabinet,0.21177172660827637,7,0.18615283071994781,0.1503990888595581,60000,60000
10,picture,13,curtain,0.20962762832641602,8,0.18615283071994781,0.12354488670825958,60000,60000
10,picture,3,bed,0.203029066324234,9,0.18615283071994781,0.10252967476844788,60000,60000
10,picture,11,counter,0.19586479663848877,10,0.18615283071994781,0.12752790749073029,60000,60000
10,picture,15,shower curtain,0.18435245752334595,11,0.18615283071994781,0.13353762030601501,60000,60000
10,picture,18,bathtub,0.18083526194095612,12,0.18615283071994781,0.10093069821596146,60000,60000
10,picture,17,sink,0.16221901774406433,13,0.18615283071994781,0.1562769114971161,60000,60000
10,picture,5,sofa,0.11792652308940887,14,0.18615283071994781,0.0712854191660881,60000,60000
10,picture,4,chair,0.022892888635396957,15,0.18615283071994781,0.051011305302381516,60000,60000
10,picture,6,table,-0.019035113975405693,16,0.18615283071994781,0.10728046298027039,60000,60000
10,picture,1,floor,-0.04908409342169762,17,0.18615283071994781,0.0654769241809845,60000,60000
10,picture,14,refridgerator,-0.11874867230653763,18,0.18615283071994781,0.15758012235164642,60000,60000
10,picture,16,toilet,-0.28556159138679504,19,0.18615283071994781,0.10284876078367233,60000,60000
11,counter,17,sink,0.5494349002838135,1,0.12752790749073029,0.1562769114971161,60000,60000
11,counter,2,cabinet,0.45635220408439636,2,0.12752790749073029,0.1503990888595581,60000,60000
11,counter,14,refridgerator,0.19767874479293823,3,0.12752790749073029,0.15758012235164642,60000,60000
11,counter,10,picture,0.19586479663848877,4,0.12752790749073029,0.18615283071994781,60000,60000
11,counter,18,bathtub,0.1622972935438156,5,0.12752790749073029,0.10093069821596146,60000,60000
11,counter,8,window,0.11723548173904419,6,0.12752790749073029,0.08518628776073456,60000,60000
11,counter,12,desk,0.1083575189113617,7,0.12752790749073029,0.1594887673854828,60000,60000
11,counter,5,sofa,0.10762888938188553,8,0.12752790749073029,0.0712854191660881,60000,60000
11,counter,19,otherfurniture,0.10491252690553665,9,0.12752790749073029,0.272889643907547,60000,60000
11,counter,9,bookshelf,0.07486219704151154,10,0.12752790749073029,0.2600772976875305,60000,60000
11,counter,6,table,0.06360913068056107,11,0.12752790749073029,0.10728046298027039,60000,60000
11,counter,0,wall,0.06162699684500694,12,0.12752790749073029,0.07357630133628845,60000,60000
11,counter,4,chair,0.05094481632113457,13,0.12752790749073029,0.051011305302381516,60000,60000
11,counter,3,bed,0.018545273691415787,14,0.12752790749073029,0.10252967476844788,60000,60000
11,counter,13,curtain,-0.02838008850812912,15,0.12752790749073029,0.12354488670825958,60000,60000
11,counter,1,floor,-0.1491442322731018,16,0.12752790749073029,0.0654769241809845,60000,60000
11,counter,16,toilet,-0.16098737716674805,17,0.12752790749073029,0.10284876078367233,60000,60000
11,counter,7,door,-0.16796942055225372,18,0.12752790749073029,0.10073494166135788,60000,60000
11,counter,15,shower curtain,-0.3778264820575714,19,0.12752790749073029,0.13353762030601501,60000,60000
7,door,0,wall,0.4370719790458679,1,0.10073494166135788,0.07357630133628845,60000,60000
7,door,10,picture,0.3326627016067505,2,0.10073494166135788,0.18615283071994781,60000,60000
7,door,8,window,0.2955883741378784,3,0.10073494166135788,0.08518628776073456,60000,60000
7,door,14,refridgerator,0.25300371646881104,4,0.10073494166135788,0.15758012235164642,60000,60000
7,door,15,shower curtain,0.24910837411880493,5,0.10073494166135788,0.13353762030601501,60000,60000
7,door,1,floor,0.21048367023468018,6,0.10073494166135788,0.0654769241809845,60000,60000
7,door,9,bookshelf,0.15487229824066162,7,0.10073494166135788,0.2600772976875305,60000,60000
7,door,13,curtain,0.14204555749893188,8,0.10073494166135788,0.12354488670825958,60000,60000
7,door,2,cabinet,0.1414853185415268,9,0.10073494166135788,0.1503990888595581,60000,60000
7,door,19,otherfurniture,0.13557738065719604,10,0.10073494166135788,0.272889643907547,60000,60000
7,door,18,bathtub,0.1353890597820282,11,0.10073494166135788,0.10093069821596146,60000,60000
7,door,3,bed,0.0778798758983612,12,0.10073494166135788,0.10252967476844788,60000,60000
7,door,12,desk,0.024217940866947174,13,0.10073494166135788,0.1594887673854828,60000,60000
7,door,4,chair,-0.022560808807611465,14,0.10073494166135788,0.051011305302381516,60000,60000
7,door,17,sink,-0.03466300666332245,15,0.10073494166135788,0.1562769114971161,60000,60000
7,door,6,table,-0.09268756210803986,16,0.10073494166135788,0.10728046298027039,60000,60000
7,door,5,sofa,-0.14927807450294495,17,0.10073494166135788,0.0712854191660881,60000,60000
7,door,11,counter,-0.16796942055225372,18,0.10073494166135788,0.12752790749073029,60000,60000
7,door,16,toilet,-0.3167640268802643,19,0.10073494166135788,0.10284876078367233,60000,60000
