variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s4_mean_conf_low_thr0p8_a0p25,0.779075628418091,0.0002688968433296468,0.6820440106892021,0.00019810926405883222,0.4074289073139029,-0.00016173152965021087,0.43951080301963924,0.00169203922060146
phrd_s8_region_entropy_score_low_thr0p9_a0p25,0.7790679488470671,0.0002612172723057693,0.6821626845499383,0.00031678312479510584,0.40778403177813916,0.00019339293458603413,0.44151618283664834,0.003697419037610561
phrd_s8_region_entropy_score_low_thr0p95_a0p1,0.7790595784176255,0.0002528468428641961,0.6821260173803259,0.0002801159551826249,0.4080475941632832,0.0004569553197300569,0.4392360274197125,0.0014172636206747358
phrd_s8_mean_top_gap_low_thr0p8_a0p1,0.7790506202679747,0.0002438886932133455,0.6820849025460891,0.00023900112094588088,0.4080427426015391,0.0004521037579859888,0.43925048929339283,0.0014317254943550517
phrd_s8_mean_conf_low_thr0p6_a0p25,0.7790492702834175,0.00024253870865620364,0.6822816325178064,0.0004357310926631497,0.4077090416170183,0.00011840277346519823,0.4380646156516038,0.0002458518525660369
phrd_s8_mean_conf_low_thr0p9_a0p1,0.7790466056457667,0.00023987407100534153,0.6820641156851298,0.00021821425998658217,0.40799090762911294,0.0004002687855598208,0.43932279866179463,0.0015040348627568534
phrd_s4_region_entropy_score_low_thr0p7_a0p25,0.779036389387231,0.00022965781246964134,0.6821956681341296,0.0003497667089863432,0.40799376068282606,0.0004031218392729352,0.43786214942007884,4.338562104105881e-05
phrd_s8_region_entropy_score_low_thr0p6_a0p5,0.7790324933904468,0.00022576181568545461,0.6822665514049874,0.00042064997984414543,0.407796571870091,0.00020593302653787449,0.4381899518901669,0.00037118809112912654
phrd_s8_mean_conf_low_thr0p7_a0p1,0.7790218762317205,0.0002151446569591542,0.6822153410017029,0.0003694395765596603,0.40784888383418616,0.00025824499063303863,0.4380067681568824,0.00018800435784460667
phrd_s4_region_entropy_score_low_thr0p6_a0p75,0.779019361326003,0.0002126297512416997,0.6821263050846927,0.00028040365954951074,0.40782851749408705,0.0002378786505339292,0.43812246314632525,0.00030369934728746717
phrd_s8_region_conf_low_thr0p7_a0p1,0.7790138429684974,0.00020711139373608134,0.6821674880037231,0.0003215865785798355,0.4078540709964281,0.0002634321528749983,0.43789589379199967,7.71299929618885e-05
phrd_s8_region_entropy_score_low_thr0p6_a0p25,0.7790121244604057,0.0002053928856443621,0.6822020482766328,0.00035614685148954717,0.40780382210171845,0.00021318325816532813,0.4379778444095217,0.0001590806104839193
phrd_s4_mean_conf_low_thr0p6_a0p25,0.7790023955497445,0.00019566397498316235,0.6821224647792684,0.00027656335412518107,0.4079202003010345,0.00032956145748136434,0.4378139431744777,-4.820624560086806e-06
phrd_s4_region_conf_low_thr0p6_a0p25,0.7789986518473249,0.00019192027256353938,0.6821053212304745,0.0002594198053312846,0.40781277904734814,0.0002221402037950182,0.4379296381639205,0.00011087436488271818
phrd_s4_region_entropy_score_low_thr0p6_a0p5,0.7789952317590667,0.00018850018430538462,0.6820800822133475,0.00023418078820425237,0.4078795830599896,0.00028894421643649304,0.4380260506551229,0.00020728685608512043
phrd_s8_mean_conf_low_thr0p7_a1p0,0.7789935030263205,0.00018677145155920893,0.6823866678819563,0.0005407664568131132,0.4067425249412072,-0.0008481139023459039,0.4403640535667801,0.0025452897677423203
phrd_s8_mean_conf_low_thr0p8_a0p5,0.7789890618459506,0.00018233027118930156,0.6820338495529809,0.00018794812783762271,0.40932712945811633,0.001736490614563213,0.4413474609770442,0.0035286971780064125
phrd_s4_region_conf_low_thr0p8_a0p1,0.7789795517612115,0.00017282018645015107,0.682080453188597,0.00023455176345377193,0.407731737015946,0.00014109817239288391,0.4380790775252842,0.00026031372624640836
phrd_s8_region_conf_low_thr0p95_a0p25,0.778977689538752,0.00017095796399069219,0.6819909846178202,0.00014508319267692027,0.4076874837261667,9.684488261357815e-05,0.4420512721628214,0.004232508363783638
phrd_s8_region_entropy_score_low_thr0p7_a0p1,0.7789767941912948,0.00017006261653351729,0.6821483915375719,0.0003024901124286661,0.40779586154619846,0.0002052227026453357,0.43789589379199967,7.71299929618885e-05
phrd_s4_region_entropy_score_low_thr0p8_a0p1,0.7789713778056594,0.00016464623089806896,0.6820686006731503,0.00022269924800710772,0.40775074547429646,0.00016010663074333964,0.4380405125288032,0.00022174872976543636
phrd_s4_mean_conf_low_thr0p7_a0p1,0.7789701313097608,0.0001633997349994587,0.6820944223478836,0.00024852092274041393,0.40778478683123953,0.0001941479876864105,0.43782840504815806,9.641249120284634e-06
