method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
concerto_linear_origin_classwise,clean_voxel,clean,1.0,0.0,64,312,1.0,0.7688711249364553,0.0,0.8686174530883785,0.9197251146969687,0.6633849544083938,0.0,0.421202902652005,0.0,0.8737761791888082,0.9577406883070145,0.40819192040759017,0.0
concerto_linear_origin_classwise,random_keep0p2,random_drop,0.2,0.0,64,312,0.1998929773003627,0.7601967590513712,-0.008674365885084079,0.8475638954791271,0.9177747985633877,0.6426961902781922,-0.020688764130201598,0.3498264382860059,-0.07137646436599909,0.8694331959174336,0.9537941822192472,0.5602593947455936,0.15206747433800344
concerto_linear_origin_classwise,classwise_keep0p2,classwise_random_drop,0.2,0.0,64,312,0.19999387506873179,0.7602614621980461,-0.00860966273840913,0.8474818122787582,0.9179566679339165,0.6431327298892754,-0.020252224519118456,0.3568671505933853,-0.06433575205861969,0.8693696132653824,0.9536023112768458,0.5408177034138443,0.1326257830062541
