pair,positive_class,negative_class,stage,probe,balanced_acc,bal_acc_std,bal_acc_ci_low,bal_acc_ci_high,auc,auc_std,auc_ci_low,auc_ci_high,positive_acc,negative_acc,acc,train_positive,train_negative,val_positive,val_negative,train_samples_probe,pos_weight
counter_vs_cabinet,counter,cabinet,linear_logits,unweighted,0.9365699291229248,0.0006797046538095594,0.9353251203894615,0.9380289696156978,0.9898434281349182,0.0002497945517647134,0.9893757656216622,0.990283316373825,0.9016231894493103,0.9715166687965393,0.9375454783439636,60000,60000,56741,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,balanced,0.936561107635498,0.0006742168658399114,0.935135343670845,0.9377247139811515,0.9898437261581421,0.00023954209108918207,0.9893111094832421,0.9902627974748611,0.9016055464744568,0.9715166687965393,0.9375369548797607,60000,60000,56741,60000,120000,
counter_vs_cabinet,counter,cabinet,linear_logits,weighted,0.9365699291229248,0.000806322562358386,0.9350221872329711,0.938196723908186,0.9898434281349182,0.00025027711756985975,0.9894165456295013,0.9903419584035873,0.9016231894493103,0.9715166687965393,0.9375454783439636,60000,60000,56741,60000,120000,1.0
counter_vs_cabinet,counter,cabinet,linear_logits,direct_pair_margin,0.930490106344223,0.0007597000786640462,0.9288642436265946,0.9318071164190769,0.9897805452346802,0.00021760572587334177,0.9894042536616325,0.9901921898126602,0.8842635750770569,0.9767166376113892,0.9317806363105774,60000,60000,56741,60000,0,
desk_vs_wall,desk,wall,point_feature,unweighted,0.9263833463191986,0.0007344411484430874,0.9248118855059146,0.9278154127299786,0.9870177507400513,0.0002184268034812006,0.9865568339824676,0.9874592289328575,0.9820500016212463,0.8707166910171509,0.9263833165168762,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,point_feature,balanced,0.9263666570186615,0.0007513726147987019,0.9246352046728135,0.9275218687951565,0.987022876739502,0.000259753390551464,0.9864848926663399,0.9875240281224251,0.9820833206176758,0.8706499934196472,0.9263666868209839,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,point_feature,weighted,0.9263833463191986,0.0006403512053072736,0.9251360468566417,0.9274722918868065,0.9870177507400513,0.0002364619024811501,0.9864691361784935,0.9874136671423912,0.9820500016212463,0.8707166910171509,0.9263833165168762,60000,60000,60000,60000,120000,1.0
desk_vs_wall,desk,wall,linear_logits,unweighted,0.9475416839122772,0.0006418968148397235,0.9461495891213417,0.9485739722847939,0.9946991801261902,0.00012093512948521616,0.9944616615772247,0.9948941126465798,0.9914500117301941,0.9036333560943604,0.9475416541099548,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,linear_logits,balanced,0.9476083517074585,0.0006963393945710184,0.9463102094829082,0.948974996805191,0.9947054386138916,0.00012098207450241353,0.9945182472467422,0.9949810951948166,0.9914500117301941,0.9037666916847229,0.9476083517074585,60000,60000,60000,60000,120000,
desk_vs_wall,desk,wall,linear_logits,weighted,0.9475416839122772,0.0006488556960369538,0.9464285388588906,0.9489504240453244,0.9946991801261902,0.00013446318432700673,0.9944591030478478,0.9949443727731705,0.9914500117301941,0.9036333560943604,0.9475416541099548,60000,60000,60000,60000,120000,1.0
desk_vs_wall,desk,wall,linear_logits,direct_pair_margin,0.9738916754722595,0.00045659734767790865,0.9730706214904785,0.9748964749276638,0.9988096952438354,5.238347927912411e-05,0.9987013310194015,0.9988967880606652,0.9562833309173584,0.9915000200271606,0.9738916754722595,60000,60000,60000,60000,0,
desk_vs_table,desk,table,point_feature,unweighted,0.8711499869823456,0.0009516617261912866,0.8695426926016807,0.8733337365090847,0.9126935601234436,0.0009241906274137921,0.9109684690833092,0.9144363418221474,0.9409999847412109,0.8012999892234802,0.871150016784668,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,point_feature,balanced,0.8711333274841309,0.0009903745117383544,0.8694912649691104,0.8728885479271412,0.9126764535903931,0.0008032891403093299,0.9109910547733306,0.9140955954790115,0.9409166574478149,0.8013499975204468,0.8711333274841309,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,point_feature,weighted,0.8711499869823456,0.0008625823729802826,0.8693218775093555,0.8726818673312664,0.9126935601234436,0.0009253186700776786,0.910785736143589,0.9142746508121491,0.9409999847412109,0.8012999892234802,0.871150016784668,60000,60000,60000,60000,120000,1.0
desk_vs_table,desk,table,linear_logits,unweighted,0.9101166725158691,0.0007459798994935776,0.9089289464056491,0.9117485396564007,0.9635870456695557,0.0004907212075195273,0.9625682234764099,0.9646163016557694,0.9770833253860474,0.8431500196456909,0.9101166725158691,60000,60000,60000,60000,120000,
