source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
pred_cc,4,0.8,12,desk,6,table,12922,117742,162,25,0.8627768243324128,4.4529752785937e-05,0.0,0.0028633338492493423,0.5114533353969973,0.0,2,0.6674777602526963,0.9232316978795853,0.11057226817957908,9,1446.5555555555557
pred_cc,4,0.9,12,desk,6,table,12922,117742,162,25,0.8627768243324128,4.4529752785937e-05,0.0,0.0028633338492493423,0.5114533353969973,0.0,2,0.6674777602526963,0.4268689057421452,0.04685668665387033,7,788.1428571428571
pred_cc,8,0.5,7,door,0,wall,21046,253130,132,25,0.85980258250343,0.09500992675363638,0.07079730114986221,0.08966074313408724,0.8052836643542716,0.08566948588805473,4,0.8257370288793995,0.9003135987836168,0.07918065815983882,11,1822.090909090909
pred_cc,8,0.7,7,door,0,wall,21046,253130,132,25,0.85980258250343,0.09500992675363638,0.07079730114986221,0.08966074313408724,0.8052836643542716,0.08566948588805473,4,0.8257370288793995,0.9003135987836168,0.07918065815983882,11,1822.090909090909
pred_cc,8,0.8,7,door,0,wall,21046,253130,132,25,0.85980258250343,0.09500992675363638,0.07079730114986221,0.08966074313408724,0.8052836643542716,0.08566948588805473,4,0.8257370288793995,0.9003135987836168,0.07918065815983882,11,1822.090909090909
pred_cc,8,0.9,7,door,0,wall,21046,253130,132,25,0.85980258250343,0.09500992675363638,0.07079730114986221,0.08966074313408724,0.8052836643542716,0.08566948588805473,4,0.8257370288793995,0.9003135987836168,0.07918065815983882,11,1822.090909090909
pred_cc,8,0.5,10,picture,0,wall,1694,85749,28,7,0.8081630450071945,0.07714361846095133,0.04191263282172373,0.07024793388429752,0.7012987012987013,0.04250295159386069,1,0.7012987012987013,0.8435655253837072,0.017481253425695925,4,374.75
pred_cc,8,0.7,10,picture,0,wall,1694,85749,28,7,0.8081630450071945,0.07714361846095133,0.04191263282172373,0.07024793388429752,0.7012987012987013,0.04250295159386069,1,0.7012987012987013,0.8435655253837072,0.017481253425695925,4,374.75
pred_cc,8,0.8,10,picture,0,wall,1694,85749,28,7,0.8081630450071945,0.07714361846095133,0.04191263282172373,0.07024793388429752,0.7012987012987013,0.04250295159386069,1,0.7012987012987013,0.8223140495867769,0.016944804021038148,3,484.3333333333333
pred_cc,8,0.9,10,picture,0,wall,1694,85749,28,7,0.8081630450071945,0.07714361846095133,0.04191263282172373,0.07024793388429752,0.7012987012987013,0.04250295159386069,1,0.7012987012987013,0.8223140495867769,0.016944804021038148,3,484.3333333333333
pred_cc,8,0.5,12,desk,6,table,12922,117742,72,20,0.7885937828745309,6.19438664681807e-05,0.0,0.003559820461228912,0.5081256771397616,0.0,2,0.6673713529851637,0.9078316050147036,0.11710349747753562,9,1532.0
pred_cc,8,0.7,12,desk,6,table,12922,117742,72,20,0.7885937828745309,6.19438664681807e-05,0.0,0.003559820461228912,0.5081256771397616,0.0,2,0.6673713529851637,0.9078316050147036,0.11710349747753562,9,1532.0
pred_cc,8,0.8,12,desk,6,table,12922,117742,72,20,0.7885937828745309,6.19438664681807e-05,0.0,0.003559820461228912,0.5081256771397616,0.0,2,0.6673713529851637,0.5161739668781923,0.06022489850690493,6,1181.8333333333333
pred_cc,8,0.9,12,desk,6,table,12922,117742,72,20,0.7885937828745309,6.19438664681807e-05,0.0,0.003559820461228912,0.5081256771397616,0.0,2,0.6673713529851637,0.40055718928958367,0.04525148205398244,5,1065.6
pred_cc,16,0.5,7,door,0,wall,21046,253130,80,24,0.809652883675936,0.09299020496235366,0.05212391903449587,0.08514682124869334,0.8127435142069752,0.07298298964173715,4,0.7931371152021238,0.9059678798821629,0.08498004977679453,11,1955.5454545454545
pred_cc,16,0.7,7,door,0,wall,21046,253130,80,24,0.809652883675936,0.09299020496235366,0.05212391903449587,0.08514682124869334,0.8127435142069752,0.07298298964173715,4,0.7931371152021238,0.9059678798821629,0.08498004977679453,11,1955.5454545454545
pred_cc,16,0.8,7,door,0,wall,21046,253130,80,24,0.809652883675936,0.09299020496235366,0.05212391903449587,0.08514682124869334,0.8127435142069752,0.07298298964173715,4,0.7931371152021238,0.9059678798821629,0.08498004977679453,11,1955.5454545454545
pred_cc,16,0.9,7,door,0,wall,21046,253130,80,24,0.809652883675936,0.09299020496235366,0.05212391903449587,0.08514682124869334,0.8127435142069752,0.07298298964173715,4,0.7931371152021238,0.07778200133041908,0.006522340299450875,6,275.1666666666667
pred_cc,16,0.5,10,picture,0,wall,1694,85749,14,6,0.5990352698171857,0.23439157389130755,0.17237308146399055,0.33530106257378983,0.5448642266824085,0.17237308146399055,1,0.487012987012987,0.6646989374262101,0.014717372797350406,3,420.6666666666667
pred_cc,16,0.7,10,picture,0,wall,1694,85749,14,6,0.5990352698171857,0.23439157389130755,0.17237308146399055,0.33530106257378983,0.5448642266824085,0.17237308146399055,1,0.487012987012987,0.6646989374262101,0.014717372797350406,3,420.6666666666667
pred_cc,16,0.8,10,picture,0,wall,1694,85749,14,6,0.5990352698171857,0.23439157389130755,0.17237308146399055,0.33530106257378983,0.5448642266824085,0.17237308146399055,1,0.487012987012987,0.6646989374262101,0.014717372797350406,3,420.6666666666667
