method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
concerto_decoder_origin,clean_voxel,clean,1.0,0.0,64,312,1.0,0.7874044952121281,0.0,0.879211386254536,0.9276869530789786,0.6885753050832089,0.0,0.4152836800870071,0.0,0.8838748526190642,0.9666275702973579,0.4219618014934453,0.0
concerto_decoder_origin,random_keep0p5,random_drop,0.5,0.0,64,312,0.5000022737643658,0.7838772894194027,-0.003527205792725363,0.8724245748044817,0.9269467972420093,0.6803703737354334,-0.008204931347775446,0.41271004609861234,-0.0025736339883947745,0.884860590533359,0.965238948144054,0.4582921816191976,0.03633038012575229
concerto_decoder_origin,random_keep0p3,random_drop,0.3,0.0,64,312,0.3001392883941149,0.7772912640758217,-0.010113231136306355,0.8599321141909954,0.9249236362462789,0.6641772198251197,-0.024398085258089175,0.3881822901216249,-0.027101389965382194,0.8813628473994813,0.9619590670390359,0.5171512796462548,0.09518947815280954
concerto_decoder_origin,random_keep0p2,random_drop,0.2,0.0,64,312,0.19997907936190948,0.7635923650783524,-0.0238121301337757,0.8418472838386665,0.9206530906271004,0.6404005044992159,-0.04817480058399293,0.3214587892049589,-0.0938248908820482,0.8751873272224647,0.9573689419169035,0.612585317130015,0.19062351563656965
concerto_decoder_origin,random_keep0p1,random_drop,0.1,0.0,64,312,0.10006542331897296,0.7120943495164459,-0.07531014569568217,0.795185767876469,0.9026512733777902,0.5767307679432273,-0.11184453713998155,0.18870097593501736,-0.22658270415198975,0.8522328335912073,0.9423389623634553,0.7383747927031509,0.31641299120970556
concerto_decoder_origin,structured_b64_keep0p5,structured_drop,0.5,0.0,64,312,0.5028145433379672,0.7639198723011493,-0.023484622910978747,0.866671549036211,0.9198707820481808,0.671410062657542,-0.01716524242566686,0.40598030063441826,-0.009303379452588856,0.873499312738911,0.9665671118133032,0.46718660368837955,0.045224802194934244
concerto_decoder_origin,structured_b64_keep0p2,structured_drop,0.2,0.0,64,312,0.2068003755650865,0.7568744050472692,-0.03053009016485886,0.8575400800575874,0.9133888005596168,0.6614456936220882,-0.027129611461120695,0.46227813876411744,0.04699445867711033,0.8717534504762829,0.9640156327009448,0.3949025487256372,-0.02705925276780813
concerto_decoder_origin,feature_zero1p0,feature_zero,1.0,1.0,64,312,1.0,0.06800628911797876,-0.7193982060941493,0.11071304974952897,0.5075952290529706,0.0014902243101642403,-0.6870850807730446,0.0,-0.4152836800870071,0.5129961765638179,0.6497275997390978,0.9827057164058374,0.5607439149123921
