class_id,class_name,kind,k,hit_count,hit_rate,ci_low,ci_high,target_count
2,cabinet,topk_plus_confusion_graph,1,1082420,0.7732151339921922,0.7725214438102339,0.7739088241741505,1399895
2,cabinet,topk_plus_confusion_graph,2,1283573,0.9169066251397426,0.9164493747390711,0.9173638755404142,1399895
2,cabinet,topk_plus_confusion_graph,3,1350955,0.9650402351604942,0.96473596083959,0.9653445094813984,1399895
2,cabinet,topk_plus_confusion_graph,5,1384521,0.9890177477596535,0.9888451019309358,0.9891903935883711,1399895
15,shower curtain,topk,1,126155,0.7973996258090615,0.7954190111616998,0.7993802404564233,158208
15,shower curtain,topk,2,137472,0.8689320388349514,0.8672690741430964,0.8705950035268064,158208
15,shower curtain,topk,3,141438,0.8940003033980582,0.8924833822874236,0.8955172245086929,158208
15,shower curtain,topk,5,146834,0.9281073017799353,0.9268344338701731,0.9293801696896975,158208
15,shower curtain,topk,10,154761,0.9782122269417476,0.9774928362467642,0.978931617636731,158208
15,shower curtain,topk,20,158208,1.0,1.0,1.0,158208
15,shower curtain,topk_plus_confusion_graph,1,150181,0.9492629955501618,0.9481815677290882,0.9503444233712354,158208
15,shower curtain,topk_plus_confusion_graph,2,157436,0.9951203478964401,0.9947769686174022,0.995463727175478,158208
15,shower curtain,topk_plus_confusion_graph,3,157845,0.997705552184466,0.9974697856618572,0.9979413187070748,158208
15,shower curtain,topk_plus_confusion_graph,5,158109,0.9993742415048543,0.9992510135320691,0.9994974694776395,158208
7,door,topk,1,1269416,0.7932903009703217,0.7926628689781574,0.793917732962486,1600191
7,door,topk,2,1538568,0.9614902221047362,0.9611920767119919,0.9617883674974805,1600191
7,door,topk,3,1581737,0.9884676266770654,0.9883021980249598,0.9886330553291711,1600191
7,door,topk,5,1595379,0.9969928589774596,0.996908020457973,0.9970776974969462,1600191
7,door,topk,10,1599425,0.9995213071439597,0.999487415341925,0.9995551989459944,1600191
7,door,topk,20,1600191,1.0,1.0,1.0,1600191
7,door,topk_plus_confusion_graph,1,1452580,0.9077541368499136,0.9073057759548488,0.9082024977449783,1600191
7,door,topk_plus_confusion_graph,2,1592248,0.9950362175515298,0.9949273255517889,0.9951451095512708,1600191
7,door,topk_plus_confusion_graph,3,1598454,0.9989145045810156,0.9988634836573396,0.9989655255046916,1600191
7,door,topk_plus_confusion_graph,5,1599685,0.9996837877478376,0.9996562396998502,0.999711335795825,1600191
