variant,sample_mIoU,sample_allAcc,picture_iou,picture_to_wall
fold0_default::Concerto_fullFT,0.3196838702516137,0.9062499999999115,0.9999999999666667,0.0
fold0_defer_p80,0.3196838702516137,0.9062499999999115,0.9999999999666667,0.0
fold0_defer_p90,0.3196838702516137,0.9062499999999115,0.9999999999666667,0.0
fold0_defer_p95,0.3196838702516137,0.9062499999999115,0.9999999999666667,0.0
fold1_default::Concerto_fullFT,0.4050044326179834,0.8759765624999144,0.0,nan
fold1_defer_p80,0.4050044326179834,0.8759765624999144,0.0,nan
fold1_defer_p90,0.4050044326179834,0.8759765624999144,0.0,nan
fold1_defer_p95,0.4050044326179834,0.8759765624999144,0.0,nan
