method,variant,kind,keep_ratio,fixed_count,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall,score_space
concerto_decoder_origin_severity,masked_model_keep0p1,masked_model_drop_raw,0.1,0,0.0,64,312,0.10273831521493448,0.7666656601155367,-0.019776235453033753,0.8710767383478087,0.9360982587575012,0.6499579765966053,-0.03874028012302799,0.39887529597473953,-0.022677075521941537,0.9084941305545322,0.9861191895223561,0.4227565982404692,0.008509370874454747,retained
concerto_decoder_origin_severity,feature_zero1p0,feature_zero,1.0,0,1.0,64,312,1.0,0.06816672676610405,-0.7182751688024664,0.11094754197537231,0.5077199965951729,0.0014750944369247032,-0.6872231622827085,0.0,-0.42155237149668107,0.5130547703063894,0.6499043667840235,0.983481184862321,0.5692339574963066,retained
concerto_decoder_origin_severity,clean_voxel,clean,1.0,0,0.0,64,312,1.0,0.7864418955685705,0.0,0.8791048259025386,0.9273487539033658,0.6886982567196333,0.0,0.42155237149668107,0.0,0.8836920191557125,0.9665263745987075,0.41424722736601444,0.0,full_nn
concerto_decoder_origin_severity,random_keep0p8,random_drop,0.8,0,0.0,64,312,0.7997736684404887,0.7857186562904587,-0.000723239278111798,0.8776578664483722,0.9272587118178446,0.6858008964306509,-0.0028973602889823535,0.4135256172384518,-0.00802675425822924,0.8837780395414513,0.9647862911517312,0.43282504495711527,0.01857781759110083,full_nn
concerto_decoder_origin_severity,random_keep0p5,random_drop,0.5,0,0.0,64,312,0.5000313240557145,0.7789328490509426,-0.007509046517627849,0.8691057821492494,0.9248257644305337,0.674119278115889,-0.014578978603744241,0.40832738897255005,-0.013224982524131013,0.8807451989799646,0.9603255873986095,0.46239980746990045,0.04815258010388601,full_nn
concerto_decoder_origin_severity,random_keep0p2,random_drop,0.2,0,0.0,64,312,0.19998948810956416,0.7522062777705546,-0.03423561779801587,0.8345793074968183,0.9149819636292968,0.6287856674911618,-0.059912589228471425,0.30893740495376587,-0.1126149665429152,0.8661039230325637,0.9454168306644847,0.6313850802543002,0.21713785288828574,full_nn
concerto_decoder_origin_severity,random_keep0p1,random_drop,0.1,0,0.0,64,312,0.10004595351906923,0.6909232522264792,-0.09551864334209126,0.7779715714992373,0.8930197658716794,0.5531636602876189,-0.13553459643201438,0.13510545764112933,-0.28644691385555177,0.8361348419924227,0.9237544813694237,0.7779820438941887,0.36373481652817424,full_nn
concerto_decoder_origin_severity,fixed_points_16000,fixed_count_drop,1.0,16000,0.0,64,312,0.19518424251761574,0.7075702204634541,-0.07887167510511639,0.7965870241688321,0.8976123846884516,0.5779347631290573,-0.11076349359057591,0.19263966143432545,-0.2289127100623556,0.845209722657909,0.929617882946573,0.6970057558477675,0.28275852848175304,full_nn
concerto_decoder_origin_severity,fixed_points_8000,fixed_count_drop,1.0,8000,0.0,64,312,0.09759212125880787,0.5856660577102115,-0.20077583785835895,0.6854732340043092,0.8417149903024634,0.44954456961190686,-0.2391536871077264,0.07450635903861925,-0.3470460124580618,0.7828626569117344,0.8719881304575915,0.8314626270999486,0.4172153997339341,full_nn
concerto_decoder_origin_severity,fixed_points_4000,fixed_count_drop,1.0,4000,0.0,64,312,0.048796060629403934,0.4011287308016369,-0.38531316476693356,0.5087328086827022,0.7292754576771883,0.29127905911878216,-0.3974191976008511,0.021627763401594648,-0.3999246080950864,0.6788773859717447,0.758747351440123,0.8220032489454298,0.4077560215794153,full_nn
concerto_decoder_origin_severity,structured_b64_keep0p8,structured_drop,0.8,0,0.0,64,312,0.8044480728224302,0.7122075267783082,-0.07423436879026224,0.8236860482519626,0.8911619145679748,0.6284587161843848,-0.06023954053524849,0.3692290130135693,-0.05232335848311176,0.8340800896608892,0.9230104050947209,0.45685119696230286,0.04260396959628843,full_nn
concerto_decoder_origin_severity,structured_b64_keep0p5,structured_drop,0.5,0,0.0,64,312,0.48870000761384386,0.5244959931237971,-0.26194590244477334,0.670025866156174,0.7926020918583607,0.41827573901907344,-0.2704225177005598,0.24442331367252806,-0.177129057824153,0.7046601670727539,0.8134774658221253,0.5923776798785991,0.1781304525125847,full_nn
concerto_decoder_origin_severity,structured_b64_keep0p2,structured_drop,0.2,0,0.0,64,312,0.19843144782442743,0.29448847522600885,-0.4919534203425616,0.4303157046678293,0.6052655761193428,0.2042760605465473,-0.48442219617308596,0.10586583228092658,-0.3156865392157545,0.5062329855672861,0.6085770654970706,0.7063514877629741,0.29210426039695964,full_nn
concerto_decoder_origin_severity,structured_b64_keep0p1,structured_drop,0.1,0,0.0,64,312,0.10593473592593793,0.1973841744267006,-0.5890577211418699,0.31265771964834177,0.48545109667480524,0.11954062553474462,-0.5691576311848886,0.03954980126716774,-0.38200257022951334,0.39338994889830176,0.4705566213125847,0.5916423218595199,0.1773950944935055,full_nn
concerto_decoder_origin_severity,masked_model_keep0p5,masked_model_drop_raw,0.5,0,0.0,64,312,0.5105252435634898,0.3736440613534976,-0.4127978342150729,0.5519798189554879,0.6322759182422588,0.3152010171519421,-0.37349723956769115,0.18277851077506,-0.23877386072162107,0.5545715699043798,0.5442717539761214,0.5749496948264221,0.16070246746040767,full_nn
concerto_decoder_origin_severity,masked_model_keep0p2,masked_model_drop_raw,0.2,0,0.0,64,312,0.2045822237443128,0.18915891149335615,-0.5972829840752143,0.31605837014651417,0.4504261821439182,0.14305634381573887,-0.5456419129038944,0.06566863756447348,-0.35588373393220757,0.4025257275084298,0.38347026391036076,0.5790676997332656,0.16482047236725111,full_nn
concerto_decoder_origin_severity,masked_model_keep0p1,masked_model_drop_raw,0.1,0,0.0,64,312,0.10273831521493448,0.11258818024037631,-0.6738537153281942,0.18603358466146835,0.3867224893475134,0.06688267357521277,-0.6218155831444205,0.03670524509454546,-0.3848471264021356,0.35595517073936317,0.3458709442226388,0.5538984002620548,0.1396511728960404,full_nn
concerto_decoder_origin_severity,feature_zero1p0,feature_zero,1.0,0,1.0,64,312,1.0,0.06816672676610405,-0.7182751688024664,0.11094754197537231,0.5077199965951729,0.0014750944369247032,-0.6872231622827085,0.0,-0.42155237149668107,0.5130547703063894,0.6499043667840235,0.983481184862321,0.5692339574963066,full_nn
