scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0382_00,16,PTv3_supervised,4861,2966,4760,99,0.15873675048351288
scene0678_01,4,Concerto decoder,4946,8499,4543,163,0.032891929149627686
scene0678_01,4,Sonata linear,4207,19381,3596,216,0.024272872135043144
scene0678_01,4,Utonia,7883,15900,7425,288,0.04075779393315315
scene0678_01,4,PTv3_supervised,2008,35388,1714,191,0.020299125462770462
scene0678_01,8,Concerto decoder,4946,8499,4386,292,0.05025619640946388
scene0678_01,8,Sonata linear,4207,19381,3313,348,0.03381579741835594
scene0678_01,8,Utonia,7883,15900,7157,523,0.051617883145809174
scene0678_01,8,PTv3_supervised,2008,35388,1628,253,0.04037563130259514
scene0678_01,16,Concerto decoder,4946,8499,4156,372,0.08078094571828842
scene0678_01,16,Sonata linear,4207,19381,2903,491,0.04552554711699486
scene0678_01,16,Utonia,7883,15900,6818,622,0.06813991069793701
scene0678_01,16,PTv3_supervised,2008,35388,1516,382,0.07142353802919388
scene0427_00,4,Concerto decoder,643,945,514,105,0.026415040716528893
scene0427_00,4,Sonata linear,668,3025,523,109,0.02429085411131382
scene0427_00,4,Utonia,661,1704,510,114,0.026357239112257957
scene0427_00,4,PTv3_supervised,729,377,598,67,0.031776078045368195
scene0427_00,8,Concerto decoder,643,945,500,114,0.060748811811208725
scene0427_00,8,Sonata linear,668,3025,495,98,0.054000549018383026
scene0427_00,8,Utonia,661,1704,476,110,0.05392829701304436
scene0427_00,8,PTv3_supervised,729,377,590,92,0.07281476259231567
scene0427_00,16,Concerto decoder,643,945,453,111,0.11866537481546402
scene0427_00,16,Sonata linear,668,3025,485,126,0.11974914371967316
scene0427_00,16,Utonia,661,1704,430,109,0.07699088007211685
scene0427_00,16,PTv3_supervised,729,377,579,99,0.1424071192741394
scene0696_01,4,Concerto decoder,4471,5848,4315,68,0.0467965304851532
scene0696_01,4,Sonata linear,2933,9814,2707,81,0.030464446172118187
scene0696_01,4,Utonia,2349,11955,2143,72,0.02737806737422943
scene0696_01,4,PTv3_supervised,3182,11241,3032,74,0.03763215243816376
scene0696_01,8,Concerto decoder,4471,5848,4284,82,0.06758897006511688
scene0696_01,8,Sonata linear,2933,9814,2598,80,0.04456973448395729
scene0696_01,8,Utonia,2349,11955,2107,87,0.0440891794860363
scene0696_01,8,PTv3_supervised,3182,11241,3007,103,0.06411002576351166
scene0696_01,16,Concerto decoder,4471,5848,4142,68,0.10176248103380203
scene0696_01,16,Sonata linear,2933,9814,2395,70,0.08117986470460892
scene0696_01,16,Utonia,2349,11955,1960,67,0.06836733222007751
scene0696_01,16,PTv3_supervised,3182,11241,2885,98,0.12120125442743301
scene0568_00,4,Concerto decoder,4247,2516,3984,166,0.04544723406434059
scene0568_00,4,Sonata linear,2541,5764,2181,185,0.031813062727451324
scene0568_00,4,Utonia,4425,5491,4084,202,0.0449109822511673
scene0568_00,4,PTv3_supervised,4513,5738,4370,147,0.05130577087402344
scene0568_00,8,Concerto decoder,4247,2516,3931,218,0.06875402480363846
scene0568_00,8,Sonata linear,2541,5764,2064,262,0.05089687928557396
scene0568_00,8,Utonia,4425,5491,3907,256,0.058323949575424194
scene0568_00,8,PTv3_supervised,4513,5738,4308,225,0.08023648709058762
scene0568_00,16,Concerto decoder,4247,2516,3684,134,0.10804778337478638
scene0568_00,16,Sonata linear,2541,5764,1901,258,0.09053920209407806
scene0568_00,16,Utonia,4425,5491,3629,170,0.09414548426866531
scene0568_00,16,PTv3_supervised,4513,5738,4324,355,0.13402912020683289
scene0304_00,4,Concerto decoder,3348,3446,3240,69,0.06352126598358154
scene0304_00,4,Sonata linear,2586,4810,2451,65,0.05141656845808029
scene0304_00,4,Utonia,3537,1497,3423,37,0.06352126598358154
scene0304_00,4,PTv3_supervised,2286,1183,2223,37,0.055152446031570435
scene0304_00,8,Concerto decoder,3348,3446,3156,50,0.08669732511043549
scene0304_00,8,Sonata linear,2586,4810,2418,98,0.06984613835811615
scene0304_00,8,Utonia,3537,1497,3400,79,0.08468744903802872
scene0304_00,8,PTv3_supervised,2286,1183,2199,53,0.08082666248083115
scene0304_00,16,Concerto decoder,3348,3446,3063,112,0.12309090048074722
scene0304_00,16,Sonata linear,2586,4810,2273,95,0.10726168006658554
scene0304_00,16,Utonia,3537,1497,3325,225,0.1607903242111206
scene0304_00,16,PTv3_supervised,2286,1183,2159,73,0.16967013478279114
scene0558_01,4,Concerto decoder,685,1377,538,59,0.023941362276673317
scene0558_01,4,Sonata linear,573,4936,424,79,0.019225185737013817
scene0558_01,4,Utonia,856,2274,596,104,0.021768515929579735
scene0558_01,4,PTv3_supervised,1021,1219,898,95,0.03202194720506668
scene0558_01,8,Concerto decoder,685,1377,485,85,0.043717268854379654
scene0558_01,8,Sonata linear,573,4936,380,109,0.03444512188434601
scene0558_01,8,Utonia,856,2274,490,157,0.038810841739177704
scene0558_01,8,PTv3_supervised,1021,1219,854,122,0.0592275895178318
scene0558_01,16,Concerto decoder,685,1377,385,65,0.08025513589382172
scene0558_01,16,Sonata linear,573,4936,273,95,0.05984840169548988
scene0558_01,16,Utonia,856,2274,313,110,0.07476794719696045
scene0558_01,16,PTv3_supervised,1021,1219,741,135,0.12249046564102173
scene0278_00,4,Concerto decoder,300,665,179,35,0.02130228281021118
scene0278_00,4,Sonata linear,315,5569,192,65,0.021535946056246758
scene0278_00,4,Utonia,267,1788,128,31,0.0157722570002079
scene0278_00,4,PTv3_supervised,264,3630,159,34,0.022665316238999367
scene0278_00,8,Concerto decoder,300,665,171,43,0.05432666093111038
scene0278_00,8,Sonata linear,315,5569,145,58,0.04198146238923073
scene0278_00,8,Utonia,267,1788,116,37,0.03982007876038551
scene0278_00,8,PTv3_supervised,264,3630,145,42,0.05140587314963341
scene0278_00,16,Concerto decoder,300,665,170,75,0.09987148642539978
scene0278_00,16,Sonata linear,315,5569,108,52,0.0693005695939064
scene0278_00,16,Utonia,267,1788,74,25,0.05261313170194626
scene0278_00,16,PTv3_supervised,264,3630,137,50,0.09122595191001892
scene0278_01,4,Concerto decoder,376,678,280,62,0.025077825412154198
scene0278_01,4,Sonata linear,417,5705,322,54,0.025709906592965126
scene0278_01,4,Utonia,571,1737,463,55,0.031935907900333405
scene0278_01,4,PTv3_supervised,489,3459,410,62,0.029581403359770775
scene0278_01,8,Concerto decoder,376,678,256,85,0.05525970458984375
scene0278_01,8,Sonata linear,417,5705,298,73,0.04955517128109932
scene0278_01,8,Utonia,571,1737,411,63,0.06177014485001564
scene0278_01,8,PTv3_supervised,489,3459,386,80,0.06690580397844315
scene0278_01,16,Concerto decoder,376,678,217,78,0.10593682527542114
scene0278_01,16,Sonata linear,417,5705,296,102,0.10799108445644379
scene0278_01,16,Utonia,571,1737,382,72,0.12698513269424438
scene0278_01,16,PTv3_supervised,489,3459,265,54,0.12045889347791672
scene0430_00,4,Concerto decoder,1418,2186,1187,121,0.02687320113182068
scene0430_00,4,Sonata linear,2858,3976,2549,132,0.0316891148686409
scene0430_00,4,Utonia,2419,3187,2196,197,0.036067213863134384
scene0430_00,4,PTv3_supervised,1265,1494,1077,100,0.028879832476377487
scene0430_00,8,Concerto decoder,1418,2186,1115,168,0.05531522259116173
scene0430_00,8,Sonata linear,2858,3976,2409,185,0.05576866865158081
scene0430_00,8,Utonia,2419,3187,2052,252,0.06248696893453598
scene0430_00,8,PTv3_supervised,1265,1494,1045,160,0.065525583922863
scene0430_00,16,Concerto decoder,1418,2186,1050,239,0.11329378932714462
scene0430_00,16,Sonata linear,2858,3976,2273,449,0.09141892194747925
scene0430_00,16,Utonia,2419,3187,1902,322,0.12062711268663406
scene0430_00,16,PTv3_supervised,1265,1494,972,203,0.1493922770023346
scene0660_00,4,Concerto decoder,119,557,71,18,0.005733933299779892
scene0660_00,4,Sonata linear,104,971,35,7,0.002520073903724551
scene0660_00,4,Utonia,114,869,58,19,0.004703457932919264
scene0660_00,4,PTv3_supervised,191,201,143,40,0.008978400379419327
scene0660_00,8,Concerto decoder,119,557,57,23,0.013141114264726639
scene0660_00,8,Sonata linear,104,971,29,11,0.005652311258018017
scene0660_00,8,Utonia,114,869,27,7,0.005458459723740816
scene0660_00,8,PTv3_supervised,191,201,118,43,0.019670860841870308
scene0660_00,16,Concerto decoder,119,557,43,22,0.02681276947259903
scene0660_00,16,Sonata linear,104,971,19,10,0.012029016390442848
scene0660_00,16,Utonia,114,869,32,19,0.018252680078148842
scene0660_00,16,PTv3_supervised,191,201,122,53,0.056951627135276794
scene0697_02,4,Concerto decoder,1319,947,1281,55,0.03527633100748062
scene0697_02,4,Sonata linear,697,5286,626,51,0.02074035443365574
scene0697_02,4,Utonia,2859,1700,2768,68,0.04931178316473961
scene0697_02,4,PTv3_supervised,644,3276,591,38,0.02320125140249729
scene0697_02,8,Concerto decoder,1319,947,1262,104,0.0623566210269928
scene0697_02,8,Sonata linear,697,5286,596,97,0.03632951155304909
scene0697_02,8,Utonia,2859,1700,2746,160,0.075766421854496
scene0697_02,8,PTv3_supervised,644,3276,562,50,0.047007299959659576
scene0697_02,16,Concerto decoder,1319,947,1251,159,0.11415015906095505
scene0697_02,16,Sonata linear,697,5286,531,98,0.06619395315647125
scene0697_02,16,Utonia,2859,1700,2667,160,0.11706986278295517
scene0697_02,16,PTv3_supervised,644,3276,543,98,0.09054223448038101
scene0553_01,4,Concerto decoder,269,333,205,41,0.021131979301571846
scene0553_01,4,Sonata linear,322,969,197,27,0.016643021255731583
scene0553_01,4,Utonia,280,803,191,33,0.016770068556070328
scene0553_01,4,PTv3_supervised,205,620,151,32,0.019649775698781013
scene0553_01,8,Concerto decoder,269,333,175,54,0.04846803843975067
scene0553_01,8,Sonata linear,322,969,181,58,0.03555169701576233
scene0553_01,8,Utonia,280,803,188,65,0.038876067847013474
scene0553_01,8,PTv3_supervised,205,620,136,36,0.04651999846100807
scene0553_01,16,Concerto decoder,269,333,172,75,0.11961378157138824
scene0553_01,16,Sonata linear,322,969,103,32,0.06278188526630402
scene0553_01,16,Utonia,280,803,140,50,0.08429499715566635
scene0553_01,16,PTv3_supervised,205,620,130,54,0.10860312730073929
scene0146_01,4,Concerto decoder,1559,553,1493,83,0.06271924078464508
scene0146_01,4,Sonata linear,1188,1038,1116,45,0.048159416764974594
scene0146_01,4,Utonia,1632,1266,1526,101,0.061514727771282196
scene0146_01,4,PTv3_supervised,385,1051,322,27,0.02742910198867321
scene0146_01,8,Concerto decoder,1559,553,1477,126,0.11622501164674759
scene0146_01,8,Sonata linear,1188,1038,1108,64,0.08862685412168503
scene0146_01,8,Utonia,1632,1266,1518,191,0.1077934131026268
scene0146_01,8,PTv3_supervised,385,1051,321,38,0.07351760566234589
scene0146_01,16,Concerto decoder,1559,553,1469,148,0.21801699697971344
scene0146_01,16,Sonata linear,1188,1038,1067,105,0.15236042439937592
scene0146_01,16,Utonia,1632,1266,1513,242,0.1939689815044403
scene0146_01,16,PTv3_supervised,385,1051,328,78,0.18116310238838196
scene0357_01,4,Concerto decoder,1152,2046,1118,21,0.046480435878038406
scene0357_01,4,Sonata linear,5274,3299,5222,35,0.12732873857021332
scene0357_01,4,Utonia,931,2842,892,26,0.036442507058382034
scene0357_01,4,PTv3_supervised,475,2558,424,30,0.026760829612612724
scene0357_01,8,Concerto decoder,1152,2046,1102,35,0.07726482301950455
scene0357_01,8,Sonata linear,5274,3299,5187,29,0.1414530873298645
scene0357_01,8,Utonia,931,2842,874,40,0.05182421952486038
scene0357_01,8,PTv3_supervised,475,2558,429,40,0.0497705303132534
scene0357_01,16,Concerto decoder,1152,2046,1051,72,0.12414342164993286
scene0357_01,16,Sonata linear,5274,3299,5140,145,0.19929169118404388
scene0357_01,16,Utonia,931,2842,843,64,0.08740752935409546
scene0357_01,16,PTv3_supervised,475,2558,410,36,0.09373624622821808
scene0353_00,4,Concerto decoder,4351,4330,4192,121,0.05914129689335823
scene0353_00,4,Sonata linear,3916,21229,3643,95,0.048542361706495285
scene0353_00,4,Utonia,4345,7676,4113,79,0.05323020741343498
scene0353_00,4,PTv3_supervised,5018,4437,4872,140,0.06908681988716125
scene0353_00,8,Concerto decoder,4351,4330,4145,159,0.09381766617298126
scene0353_00,8,Sonata linear,3916,21229,3525,219,0.06977061927318573
scene0353_00,8,Utonia,4345,7676,4068,160,0.08345426619052887
scene0353_00,8,PTv3_supervised,5018,4437,4840,234,0.117287278175354
scene0353_00,16,Concerto decoder,4351,4330,4048,230,0.1511051058769226
scene0353_00,16,Sonata linear,3916,21229,3378,367,0.09435711055994034
scene0353_00,16,Utonia,4345,7676,3909,332,0.12570564448833466
scene0353_00,16,PTv3_supervised,5018,4437,4779,415,0.1992751657962799
scene0030_01,4,Concerto decoder,1095,1859,925,91,0.017983626574277878
scene0030_01,4,Sonata linear,3265,3062,3049,129,0.030272921547293663
scene0030_01,4,Utonia,2992,4494,2797,147,0.02850070595741272
scene0030_01,4,PTv3_supervised,1232,1146,1070,131,0.023707009851932526
scene0030_01,8,Concerto decoder,1095,1859,879,108,0.038076478987932205
scene0030_01,8,Sonata linear,3265,3062,2928,142,0.04582773894071579
scene0030_01,8,Utonia,2992,4494,2691,144,0.04667608067393303
scene0030_01,8,PTv3_supervised,1232,1146,981,153,0.052748095244169235
scene0030_01,16,Concerto decoder,1095,1859,825,130,0.08126623183488846
scene0030_01,16,Sonata linear,3265,3062,2932,215,0.09679780900478363
scene0030_01,16,Utonia,2992,4494,2590,153,0.08085368573665619
scene0030_01,16,PTv3_supervised,1232,1146,1001,214,0.1183491125702858
scene0648_00,4,Concerto decoder,7680,2768,7548,58,0.09888411313295364
scene0648_00,4,Sonata linear,12593,4632,12425,117,0.14522138237953186
scene0648_00,4,Utonia,9116,4054,8940,84,0.11571897566318512
scene0648_00,4,PTv3_supervised,8972,1857,8870,114,0.11584776639938354
scene0648_00,8,Concerto decoder,7680,2768,7481,125,0.13909459114074707
scene0648_00,8,Sonata linear,12593,4632,12350,231,0.1906295120716095
scene0648_00,8,Utonia,9116,4054,8822,189,0.15709778666496277
scene0648_00,8,PTv3_supervised,8972,1857,8845,232,0.16359254717826843
scene0648_00,16,Concerto decoder,7680,2768,7325,141,0.21041737496852875
scene0648_00,16,Sonata linear,12593,4632,12228,332,0.26224666833877563
scene0648_00,16,Utonia,9116,4054,8837,418,0.23408737778663635
scene0648_00,16,PTv3_supervised,8972,1857,8741,280,0.23721516132354736
scene0474_01,4,Concerto decoder,9919,3650,9769,127,0.10150282829999924
scene0474_01,4,Sonata linear,9241,5388,8929,183,0.08589784055948257
scene0474_01,4,Utonia,12365,5017,12080,187,0.10698167234659195
scene0474_01,4,PTv3_supervised,9153,4364,8965,118,0.0880504846572876
scene0474_01,8,Concerto decoder,9919,3650,9615,188,0.14267799258232117
scene0474_01,8,Sonata linear,9241,5388,8749,294,0.11939457803964615
scene0474_01,8,Utonia,12365,5017,11834,220,0.13687054812908173
scene0474_01,8,PTv3_supervised,9153,4364,8790,208,0.1241089329123497
scene0474_01,16,Concerto decoder,9919,3650,9503,212,0.2578343451023102
scene0474_01,16,Sonata linear,9241,5388,8537,225,0.19386529922485352
scene0474_01,16,Utonia,12365,5017,11634,182,0.20038358867168427
scene0474_01,16,PTv3_supervised,9153,4364,8684,168,0.23779666423797607
scene0618_00,4,Concerto decoder,3011,3737,2607,301,0.04565000161528587
scene0618_00,4,Sonata linear,3040,18610,2456,397,0.03570437803864479
scene0618_00,4,Utonia,2949,4893,2414,301,0.0349322147667408
scene0618_00,4,PTv3_supervised,3168,13292,2648,288,0.04121585562825203
scene0618_00,8,Concerto decoder,3011,3737,2431,451,0.08478055894374847
scene0618_00,8,Sonata linear,3040,18610,2027,430,0.05217869579792023
scene0618_00,8,Utonia,2949,4893,2187,478,0.057065971195697784
scene0618_00,8,PTv3_supervised,3168,13292,2432,411,0.07398416846990585
scene0618_00,16,Concerto decoder,3011,3737,2421,726,0.15518596768379211
scene0618_00,16,Sonata linear,3040,18610,1609,568,0.0823114886879921
scene0618_00,16,Utonia,2949,4893,1803,519,0.1052035391330719
scene0618_00,16,PTv3_supervised,3168,13292,1936,389,0.14123620092868805
scene0701_01,4,Concerto decoder,361,3432,284,36,0.021521873772144318
scene0701_01,4,Sonata linear,392,772,283,33,0.018396111205220222
scene0701_01,4,Utonia,376,1419,282,30,0.016761539503932
scene0701_01,4,PTv3_supervised,495,194,426,42,0.02165091782808304
scene0701_01,8,Concerto decoder,361,3432,274,50,0.037824586033821106
scene0701_01,8,Sonata linear,392,772,268,63,0.031171586364507675
scene0701_01,8,Utonia,376,1419,255,99,0.037193696945905685
scene0701_01,8,PTv3_supervised,495,194,421,69,0.04538089781999588
scene0701_01,16,Concerto decoder,361,3432,264,64,0.07418666034936905
scene0701_01,16,Sonata linear,392,772,204,74,0.06138250604271889
scene0701_01,16,Utonia,376,1419,250,124,0.08555697649717331
scene0701_01,16,PTv3_supervised,495,194,419,76,0.09031730890274048
scene0671_00,4,Concerto decoder,222,752,198,8,0.01718492992222309
scene0671_00,4,Sonata linear,211,3442,181,22,0.015651701018214226
scene0671_00,4,Utonia,223,1182,191,26,0.01429415587335825
scene0671_00,4,PTv3_supervised,237,6565,199,19,0.019628511741757393
scene0671_00,8,Concerto decoder,222,752,196,18,0.038714006543159485
scene0671_00,8,Sonata linear,211,3442,167,29,0.0379473902285099
scene0671_00,8,Utonia,223,1182,168,31,0.02441984973847866
scene0671_00,8,PTv3_supervised,237,6565,172,22,0.042834553867578506
scene0671_00,16,Concerto decoder,222,752,167,26,0.07948828488588333
scene0671_00,16,Sonata linear,211,3442,126,41,0.07755577564239502
scene0671_00,16,Utonia,223,1182,147,50,0.060530561953783035
scene0671_00,16,PTv3_supervised,237,6565,136,25,0.08937440812587738
scene0088_02,4,Concerto decoder,4174,3298,3974,228,0.04285634309053421
scene0088_02,4,Sonata linear,3209,3255,2965,213,0.032776206731796265
scene0088_02,4,Utonia,3850,3617,3610,247,0.04081089422106743
scene0088_02,4,PTv3_supervised,4611,1545,4424,267,0.05199781432747841
scene0088_02,8,Concerto decoder,4174,3298,3875,467,0.06855053454637527
scene0088_02,8,Sonata linear,3209,3255,2878,411,0.048481326550245285
scene0088_02,8,Utonia,3850,3617,3449,454,0.05815517529845238
scene0088_02,8,PTv3_supervised,4611,1545,4341,476,0.08574771136045456
scene0088_02,16,Concerto decoder,4174,3298,3886,727,0.11373952776193619
scene0088_02,16,Sonata linear,3209,3255,2795,540,0.08080921322107315
scene0088_02,16,Utonia,3850,3617,3352,591,0.0892852172255516
scene0088_02,16,PTv3_supervised,4611,1545,4275,624,0.1477205902338028
scene0568_01,4,Concerto decoder,1235,3942,1061,80,0.019108649343252182
scene0568_01,4,Sonata linear,1117,5749,866,97,0.015952857211232185
scene0568_01,4,Utonia,1142,4390,982,81,0.018219875171780586
scene0568_01,4,PTv3_supervised,1400,1273,1246,98,0.025001609697937965
scene0568_01,8,Concerto decoder,1235,3942,1030,95,0.03173182159662247
scene0568_01,8,Sonata linear,1117,5749,808,145,0.02813808247447014
scene0568_01,8,Utonia,1142,4390,934,121,0.036104850471019745
scene0568_01,8,PTv3_supervised,1400,1273,1264,153,0.053777292370796204
scene0568_01,16,Concerto decoder,1235,3942,933,190,0.06590455025434494
scene0568_01,16,Sonata linear,1117,5749,718,229,0.051239777356386185
scene0568_01,16,Utonia,1142,4390,810,151,0.07566819339990616
scene0568_01,16,PTv3_supervised,1400,1273,1196,178,0.12333355098962784
scene0377_01,4,Concerto decoder,1746,1906,1539,68,0.04442830756306648
scene0377_01,4,Sonata linear,2755,5988,2517,95,0.056210100650787354
scene0377_01,4,Utonia,2175,2955,1943,68,0.046853166073560715
scene0377_01,4,PTv3_supervised,2470,1727,2346,59,0.056100502610206604
scene0377_01,8,Concerto decoder,1746,1906,1453,111,0.08126695454120636
scene0377_01,8,Sonata linear,2755,5988,2381,111,0.07906129211187363
scene0377_01,8,Utonia,2175,2955,1851,128,0.07470477372407913
scene0377_01,8,PTv3_supervised,2470,1727,2336,86,0.0950763076543808
scene0377_01,16,Concerto decoder,1746,1906,1418,142,0.16979478299617767
scene0377_01,16,Sonata linear,2755,5988,2370,235,0.1453133076429367
scene0377_01,16,Utonia,2175,2955,1828,194,0.16576704382896423
scene0377_01,16,PTv3_supervised,2470,1727,2127,100,0.19085130095481873
scene0578_02,4,Concerto decoder,539,1375,405,58,0.0227969978004694
scene0578_02,4,Sonata linear,1291,6917,945,148,0.026636695489287376
scene0578_02,4,Utonia,946,3326,712,144,0.024774732068181038
scene0578_02,4,PTv3_supervised,587,2428,450,61,0.02704188972711563
scene0578_02,8,Concerto decoder,539,1375,376,82,0.046886757016181946
scene0578_02,8,Sonata linear,1291,6917,740,244,0.037933897227048874
scene0578_02,8,Utonia,946,3326,690,229,0.0442722886800766
scene0578_02,8,PTv3_supervised,587,2428,428,74,0.055810678750276566
scene0578_02,16,Concerto decoder,539,1375,364,124,0.11501727253198624
scene0578_02,16,Sonata linear,1291,6917,670,250,0.07981360703706741
scene0578_02,16,Utonia,946,3326,619,276,0.08640284091234207
scene0578_02,16,PTv3_supervised,587,2428,439,155,0.128215029835701
scene0599_02,4,Concerto decoder,1106,1722,908,125,0.032155901193618774
scene0599_02,4,Sonata linear,1521,3325,1211,114,0.03091135434806347
scene0599_02,4,Utonia,1246,3592,984,133,0.027653267607092857
scene0599_02,4,PTv3_supervised,895,797,744,101,0.038965508341789246
scene0599_02,8,Concerto decoder,1106,1722,887,187,0.06887514889240265
scene0599_02,8,Sonata linear,1521,3325,1105,134,0.060416266322135925
scene0599_02,8,Utonia,1246,3592,827,152,0.053323350846767426
scene0599_02,8,PTv3_supervised,895,797,724,129,0.095688596367836
scene0599_02,16,Concerto decoder,1106,1722,859,250,0.1558215469121933
scene0599_02,16,Sonata linear,1521,3325,875,211,0.12235027551651001
scene0599_02,16,Utonia,1246,3592,689,201,0.10606995970010757
scene0599_02,16,PTv3_supervised,895,797,696,189,0.22728697955608368
scene0552_01,4,Concerto decoder,1135,1121,1064,30,0.028434116393327713
scene0552_01,4,Sonata linear,569,3751,494,23,0.02045542746782303
scene0552_01,4,Utonia,927,1307,829,78,0.025984283536672592
scene0552_01,4,PTv3_supervised,490,3327,417,23,0.018795432522892952
scene0552_01,8,Concerto decoder,1135,1121,1062,52,0.05415065959095955
scene0552_01,8,Sonata linear,569,3751,466,30,0.041807789355516434
scene0552_01,8,Utonia,927,1307,833,159,0.053079694509506226
scene0552_01,8,PTv3_supervised,490,3327,364,51,0.04439149051904678
scene0552_01,16,Concerto decoder,1135,1121,1043,73,0.10179520398378372
scene0552_01,16,Sonata linear,569,3751,403,45,0.07346818596124649
scene0552_01,16,Utonia,927,1307,800,167,0.08828765898942947
scene0552_01,16,PTv3_supervised,490,3327,353,89,0.08176816254854202
scene0558_00,4,Concerto decoder,340,1246,271,38,0.02130529284477234
scene0558_00,4,Sonata linear,797,3584,537,126,0.018274111673235893
scene0558_00,4,Utonia,458,2468,300,32,0.017026830464601517
scene0558_00,4,PTv3_supervised,296,1720,194,35,0.01630166731774807
scene0558_00,8,Concerto decoder,340,1246,241,43,0.04091370478272438
scene0558_00,8,Sonata linear,797,3584,409,161,0.02677302435040474
scene0558_00,8,Utonia,458,2468,303,99,0.033604059368371964
scene0558_00,8,PTv3_supervised,296,1720,171,36,0.0388687439262867
scene0558_00,16,Concerto decoder,340,1246,191,35,0.09306743741035461
scene0558_00,16,Sonata linear,797,3584,309,183,0.04920957237482071
scene0558_00,16,Utonia,458,2468,246,111,0.07879623025655746
scene0558_00,16,PTv3_supervised,296,1720,153,38,0.0883103683590889
scene0414_00,4,Concerto decoder,973,7504,644,87,0.017961082980036736
scene0414_00,4,Sonata linear,1359,12330,1016,112,0.021693333983421326
scene0414_00,4,Utonia,1596,7173,1236,99,0.02376951277256012
scene0414_00,4,PTv3_supervised,1871,2203,1718,83,0.034674022346735
scene0414_00,8,Concerto decoder,973,7504,534,76,0.03444874659180641
scene0414_00,8,Sonata linear,1359,12330,906,114,0.04012323170900345
scene0414_00,8,Utonia,1596,7173,1184,161,0.04578553885221481
scene0414_00,8,PTv3_supervised,1871,2203,1657,93,0.06443462520837784
scene0414_00,16,Concerto decoder,973,7504,520,145,0.06567058712244034
scene0414_00,16,Sonata linear,1359,12330,768,150,0.07928448170423508
scene0414_00,16,Utonia,1596,7173,1062,202,0.08524512499570847
scene0414_00,16,PTv3_supervised,1871,2203,1591,143,0.11925549805164337
scene0702_02,4,Concerto decoder,133,307,66,20,0.01679055020213127
scene0702_02,4,Sonata linear,124,743,45,13,0.009722591377794743
scene0702_02,4,Utonia,141,542,63,14,0.015927793458104134
scene0702_02,4,PTv3_supervised,164,129,115,29,0.021137509495019913
scene0702_02,8,Concerto decoder,133,307,56,30,0.03991903364658356
scene0702_02,8,Sonata linear,124,743,40,20,0.024555349722504616
scene0702_02,8,Utonia,141,542,57,24,0.038492169231176376
scene0702_02,8,PTv3_supervised,164,129,110,33,0.04980753734707832
scene0702_02,16,Concerto decoder,133,307,37,18,0.09048978239297867
scene0702_02,16,Sonata linear,124,743,23,11,0.02857048064470291
scene0702_02,16,Utonia,141,542,28,19,0.06377754360437393
scene0702_02,16,PTv3_supervised,164,129,129,62,0.1834350973367691
scene0701_00,4,Concerto decoder,222,2089,143,26,0.016002178192138672
scene0701_00,4,Sonata linear,1124,451,1022,24,0.03110210783779621
scene0701_00,4,Utonia,520,1018,437,26,0.024479929357767105
scene0701_00,4,PTv3_supervised,1054,261,981,21,0.028974158689379692
scene0701_00,8,Concerto decoder,222,2089,147,47,0.033911000937223434
scene0701_00,8,Sonata linear,1124,451,1017,43,0.051411256194114685
scene0701_00,8,Utonia,520,1018,418,70,0.0421333983540535
scene0701_00,8,PTv3_supervised,1054,261,983,33,0.05374348908662796
scene0701_00,16,Concerto decoder,222,2089,141,56,0.0869394987821579
scene0701_00,16,Sonata linear,1124,451,1018,78,0.10380987823009491
scene0701_00,16,Utonia,520,1018,375,78,0.09618330746889114
scene0701_00,16,PTv3_supervised,1054,261,981,48,0.11547104269266129
scene0164_01,4,Concerto decoder,1816,1982,1657,68,0.06680873036384583
scene0164_01,4,Sonata linear,1199,4486,1026,52,0.04153786227107048
scene0164_01,4,Utonia,1700,3276,1531,49,0.047690507024526596
scene0164_01,4,PTv3_supervised,1820,547,1684,53,0.07081545144319534
scene0164_01,8,Concerto decoder,1816,1982,1627,116,0.11574476957321167
scene0164_01,8,Sonata linear,1199,4486,968,60,0.0667336955666542
scene0164_01,8,Utonia,1700,3276,1495,54,0.07369668781757355
scene0164_01,8,PTv3_supervised,1820,547,1691,120,0.1445571631193161
scene0164_01,16,Concerto decoder,1816,1982,1547,120,0.23441579937934875
scene0164_01,16,Sonata linear,1199,4486,934,86,0.10713106393814087
scene0164_01,16,Utonia,1700,3276,1458,72,0.1316516101360321
scene0164_01,16,PTv3_supervised,1820,547,1660,144,0.32262372970581055
scene0665_00,4,Concerto decoder,1014,3948,753,134,0.014399710111320019
scene0665_00,4,Sonata linear,1270,10905,940,126,0.014649075455963612
scene0665_00,4,Utonia,1100,7244,834,123,0.013415850698947906
scene0665_00,4,PTv3_supervised,3474,6795,3311,100,0.03231773525476456
scene0665_00,8,Concerto decoder,1014,3948,646,197,0.02953844703733921
scene0665_00,8,Sonata linear,1270,10905,788,121,0.02611987665295601
scene0665_00,8,Utonia,1100,7244,763,183,0.027226151898503304
scene0665_00,8,PTv3_supervised,3474,6795,3280,136,0.06096753850579262
scene0665_00,16,Concerto decoder,1014,3948,497,183,0.04969622939825058
scene0665_00,16,Sonata linear,1270,10905,722,155,0.04248277097940445
scene0665_00,16,Utonia,1100,7244,667,211,0.046214181929826736
scene0665_00,16,PTv3_supervised,3474,6795,3275,189,0.1211053654551506
