method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
sonata_linear_scannet_downloaded,clean_voxel,clean,1.0,0.0,64,8,1.0,0.5154674977968984,0.0,0.6121865149421242,0.9134183498103731,0.463037958775259,0.0,0.0,0.0,0.8566950402061724,0.975527611919764,0.522093813732155,0.0
sonata_linear_scannet_downloaded,random_keep0p2,random_drop,0.2,0.0,64,8,0.20007005706429482,0.505406962081697,-0.01006053571520138,0.6087598706961489,0.9131525226013406,0.4681213821184174,0.005083423343158422,0.0,0.0,0.8562778052397404,0.9669691766821983,0.6137931034482759,0.09169928971612085
sonata_linear_scannet_downloaded,structured_b64_keep0p2,structured_drop,0.2,0.0,64,8,0.1853337874636054,0.3654430783068392,-0.15002441949005918,0.4247509920011693,0.9092534902503739,0.1629593712616862,-0.3000785875135728,0.0,0.0,0.8726601218472778,0.9806383590530018,nan,nan
sonata_linear_scannet_downloaded,feature_zero1p0,feature_zero,1.0,1.0,64,8,1.0,0.06363745269986516,-0.45183004509703323,0.1007609349850134,0.4707170862146306,0.0,-0.463037958775259,0.0,0.0,0.4308227923601322,0.6463096987850934,0.9775662814411965,0.4554724677090415
