method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
sonata_linear_scannet_severity,retained,random_keep0p2,random_drop,19,otherfurniture,0.19997490780093732,0.48633527613416183,-0.044581840193714584,0.554437668754477,0.5309171163278764,217772,151236,120741
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,0,wall,0.09993798799144152,0.8277106397759997,-0.03023727049199476,0.9223481381128482,0.8579479102679944,764708,792761,705327
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,1,floor,0.09993798799144152,0.9288346572762262,-0.030733130076744053,0.9926981954255032,0.9595677873529702,696951,739782,691862
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,2,cabinet,0.09993798799144152,0.5884075176269578,-0.037657072777379286,0.7341005754315729,0.626064590404337,99925,98097,73355
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,3,bed,0.09993798799144152,0.7386324442400541,-0.03980902156503485,0.7796756723957452,0.778441465805089,65921,55060,51397
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,4,chair,0.09993798799144152,0.840414554264435,-0.03295474454420866,0.8964652507250396,0.8733692988086437,208954,201256,187320
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,5,sofa,0.09993798799144152,0.7937295802965556,0.007101032497488946,0.863986868876843,0.7866285477990667,58487,55709,50532
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,6,table,0.09993798799144152,0.6799293614339955,-0.034378670389403676,0.7759097015913857,0.7143080318233992,105694,96929,82009
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,7,door,0.09993798799144152,0.6165356916840894,-0.057198179654838754,0.7112532229297002,0.6737338713389281,108209,93588,76964
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,8,window,0.09993798799144152,0.6281288624500933,-0.030793949115016428,0.8523783092405328,0.6589228115651097,82874,100227,70640
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,9,bookshelf,0.09993798799144152,0.7368773785873277,-0.022253971654675242,0.8395991000204529,0.759131350242003,73335,71795,61572
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,10,picture,0.09993798799144152,0.0961129375362593,-0.2730417944476987,0.10001341561577609,0.36915473198395804,14908,2096,1491
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,11,counter,0.09993798799144152,0.5704870010984958,-0.0692104230007603,0.6933248569612162,0.6396974240992561,15730,14293,10906
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,12,desk,0.09993798799144152,0.5797482955973904,-0.036175406994646275,0.842655087915393,0.6159237025920367,46522,60299,39202
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,13,curtain,0.09993798799144152,0.7519245613669063,-0.050517411076447916,0.8667901204877206,0.8024419724433542,41581,42394,36042
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,14,refridgerator,0.09993798799144152,0.437915314479986,-0.11290230700313175,0.7560699039487676,0.5508176214831177,14992,22227,11335
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,15,shower curtain,0.09993798799144152,0.704561781609189,-0.006884550458042926,0.7666601524330587,0.711446332067232,10234,8748,7846
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,16,toilet,0.09993798799144152,0.8618177327735137,-0.047280930513799224,0.9099087353324523,0.9090986632873129,7670,7407,6979
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,17,sink,0.09993798799144152,0.6116775916484509,-0.03786946140039693,0.7522018211673271,0.6495470530488479,6699,6578,5039
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,18,bathtub,0.09993798799144152,0.8124759337697238,-0.048654499913101,0.8816155988857816,0.8611304336828248,7180,6941,6330
sonata_linear_scannet_severity,retained,random_keep0p1,random_drop,19,otherfurniture,0.09993798799144152,0.43247963711012477,-0.09843747921775164,0.4778659886220202,0.5309171163278764,109334,63721,52247
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,0,wall,0.19518424251761574,0.8498258199723348,-0.00812209029565969,0.9275275480818591,0.8579479102679944,1188286,1210816,1102168
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,1,floor,0.19518424251761574,0.9423475151030796,-0.017220272249890645,0.9909365703499791,0.9595677873529702,1044748,1089148,1035279
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,2,cabinet,0.19518424251761574,0.5950279324237264,-0.031036657980610616,0.7623749568816829,0.626064590404337,162344,169425,123767
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,3,bed,0.19518424251761574,0.7572166327181442,-0.021224833086944783,0.8143788101744788,0.778441465805089,90383,80429,73606
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,4,chair,0.19518424251761574,0.8594037940379401,-0.013965504770703574,0.9101628184955324,0.8733692988086437,296158,287044,269552
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,5,sofa,0.19518424251761574,0.8081440029441362,0.021515455145069584,0.861759715601518,0.7866285477990667,86639,80410,74662
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,6,table,0.19518424251761574,0.6961390864044062,-0.018168945418992943,0.7940422764227638,0.7143080318233992,153750,143707,122084
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,7,door,0.19518424251761574,0.6600129278502829,-0.013720943488645276,0.7757591471503337,0.6737338713389281,165844,157739,128655
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,8,window,0.19518424251761574,0.6493314227893485,-0.009591388775761156,0.8351398799905662,0.6589228115651097,114491,128378,95616
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,9,bookshelf,0.19518424251761574,0.6847137540581195,-0.07441759618388344,0.805660047749373,0.759131350242003,85865,84345,69178
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,10,picture,0.19518424251761574,0.19218733701887875,-0.1769673949650793,0.20313102916046413,0.36915473198395804,18141,4718,3685
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,11,counter,0.19518424251761574,0.5988581730769212,-0.04083925102233488,0.7018841345307248,0.6396974240992561,28395,24815,19930
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,12,desk,0.19518424251761574,0.5918103635494933,-0.024113339042543314,0.8649030374202544,0.6159237025920367,63014,83579,54501
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,13,curtain,0.19518424251761574,0.778539457835803,-0.023902514607551217,0.8943781069030887,0.8024419724433542,58539,61066,52356
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,14,refridgerator,0.19518424251761574,0.5457254115287021,-0.005092209954415616,0.8058108637888192,0.5508176214831177,22957,29440,18499
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,15,shower curtain,0.19518424251761574,0.7361409705159677,0.024694638448735762,0.8190594165136013,0.711446332067232,23411,21812,19175
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,16,toilet,0.19518424251761574,0.8963138516230019,-0.012784811664311002,0.9616327642571697,0.9090986632873129,22024,22784,21179
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,17,sink,0.19518424251761574,0.6765368160324214,0.026989762983573584,0.8313503043718814,0.6495470530488479,14456,15326,12018
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,18,bathtub,0.19518424251761574,0.883512909127868,0.022382475445043126,0.9408555594042218,0.8611304336828248,23096,23229,21730
sonata_linear_scannet_severity,retained,fixed_points_16000,fixed_count_drop,19,otherfurniture,0.19518424251761574,0.3986447113102924,-0.13227240501758403,0.4600431216766149,0.5309171163278764,144243,88574,66358
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,0,wall,0.09759212125880787,0.8068207327591298,-0.05112717750886464,0.9216561562625474,0.8579479102679944,592746,630674,546308
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,1,floor,0.09759212125880787,0.9320118545661259,-0.027555932786844317,0.9858595801153216,0.9595677873529702,522191,544977,514807
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,2,cabinet,0.09759212125880787,0.48248082769521033,-0.1435837627091267,0.7373434881198847,0.626064590404337,81144,102694,59831
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,3,bed,0.09759212125880787,0.6817507418397613,-0.09669072396532774,0.7514641207540481,0.778441465805089,45249,38630,34003
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,4,chair,0.09759212125880787,0.8069713351772688,-0.06639796363137485,0.8644995757404335,0.8733692988086437,148494,138959,128373
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,5,sofa,0.09759212125880787,0.6477335513956712,-0.13889499640339542,0.6714472267405881,0.7866285477990667,43649,30906,29308
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,6,table,0.09759212125880787,0.605158749405841,-0.10914928241755817,0.8090890226187996,0.7143080318233992,77104,88367,62384
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,7,door,0.09759212125880787,0.5890747455842782,-0.08465912575464996,0.6686300543150263,0.6737338713389281,82850,66585,55396
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,8,window,0.09759212125880787,0.5958915548627727,-0.063031256702337,0.7441213785432476,0.6589228115651097,57539,57129,42816
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,9,bookshelf,0.09759212125880787,0.3369840465940737,-0.42214730364792924,0.3733168131662606,0.759131350242003,42776,20581,15969
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,10,picture,0.09759212125880787,0.09942967825244702,-0.269725053731511,0.10163898361016278,0.36915473198395804,9091,1126,924
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,11,counter,0.09759212125880787,0.5637166490453351,-0.07598077505392098,0.6413358805632163,0.6396974240992561,14133,11010,9064
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,12,desk,0.09759212125880787,0.49410829176606547,-0.1218154108259712,0.6592399691358004,0.6159237025920367,31104,30900,20505
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,13,curtain,0.09759212125880787,0.6677549617664729,-0.13468701067688138,0.8006868131868105,0.8024419724433542,29120,29113,23316
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,14,refridgerator,0.09759212125880787,0.49536335535486703,-0.05545426612825072,0.7164270687236964,0.5508176214831177,11408,13264,8173
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,15,shower curtain,0.09759212125880787,0.7033681765389028,-0.008078155528329134,0.7761449077238485,0.711446332067232,11704,10295,9084
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,16,toilet,0.09759212125880787,0.8801903114186775,-0.028908351868635385,0.9405620262525334,0.9090986632873129,10818,10917,10175
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,17,sink,0.09759212125880787,0.6387967027084827,-0.0107503503403652,0.8080985915492849,0.6495470530488479,7384,7924,5967
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,18,bathtub,0.09759212125880787,0.7742121583615723,-0.08691827532125251,0.9282379387860892,0.8611304336828248,11566,13037,10736
sonata_linear_scannet_severity,retained,fixed_points_8000,fixed_count_drop,19,otherfurniture,0.09759212125880787,0.2935008991252575,-0.2374162172026189,0.4003020729409151,0.5309171163278764,72168,55150,28889
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,0,wall,0.048796060629403934,0.7387246549432853,-0.11922325532470912,0.9016206430076116,0.8579479102679944,297166,333459,267931
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,1,floor,0.048796060629403934,0.922182972033938,-0.03738481531903226,0.9722830414012735,0.9595677873529702,261248,268200,254007
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,2,cabinet,0.048796060629403934,0.352546832905206,-0.27351775749913104,0.6922130643375551,0.626064590404337,40645,67295,28135
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,3,bed,0.048796060629403934,0.5974790905878172,-0.18096237521727176,0.6786797502230122,0.778441465805089,22420,18263,15216
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,4,chair,0.048796060629403934,0.6815906039426289,-0.19177869486601473,0.7284650975658811,0.8733692988086437,74565,59446,54318
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,5,sofa,0.048796060629403934,0.45032258064515934,-0.3363059671539073,0.4639255592225868,0.7866285477990667,21816,10780,10121
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,6,table,0.048796060629403934,0.46057765137981727,-0.2537303804435819,0.8317976513098443,0.7143080318233992,38745,63456,32228
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,7,door,0.048796060629403934,0.41134970677719385,-0.2623841645617343,0.44974208166610313,0.6737338713389281,41486,22530,18658
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,8,window,0.048796060629403934,0.40610720700847575,-0.25281560455663393,0.4506889557249757,0.6589228115651097,28594,16026,12887
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,9,bookshelf,0.048796060629403934,0.04657899576972574,-0.7125523544722772,0.04744730679156887,0.759131350242003,21350,1411,1013
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,10,picture,0.048796060629403934,0.07364939360529055,-0.2955053383786675,0.0740084201196527,0.36915473198395804,4513,356,334
sonata_linear_scannet_severity,retained,fixed_points_4000,fixed_count_drop,11,counter,0.048796060629403934,0.4213439752832078,-0.21835344881604835,0.4596264569582859,0.6396974240992561,7121,3920,3273
