variant,mIoU,mAcc,allAcc,weak_mean_iou,picture_iou,wall_iou,counter_iou,cabinet_iou,door_iou,picture_to_wall
avgprob_all,0.5368567565804577,0.6047249147453617,0.9274077678659446,0.46053562150589944,0.0,0.9016474730069787,0.8028474156607612,0.3910594315245458,0.8463748179317008,0.9935064935064936
single::Concerto decoder,0.548111143684424,0.6268198659596987,0.9207482187016919,0.5287772520059235,0.6666666666666291,0.9077252007950287,0.7305426356588921,0.4579109493139151,0.7841832669322678,0.026564344746162927
cv_linear_stacker_w0,0.15482316080117214,0.19848932150746557,0.6954037574539755,0.11345288660329966,0.0,0.694533582089552,0.0,0.03000297059114754,0.7641672356319501,0.9964580873671782
cv_linear_stacker_w0.5,0.23926278418501537,0.2920851999902826,0.8273572182171703,0.09962729519962017,0.0,0.7588801657455655,0.0,0.08976948669201494,0.6076215797053263,0.9940968122786304
cv_oracle_router_soft,0.5407845512751698,0.5999514454908873,0.9254235368393673,0.45461460243797447,0.0,0.8810046507127258,0.816798732171131,0.35385679695606886,0.8225099601593593,0.9923258559622196
cv_oracle_router_hard,0.49532613417835086,0.5431339671492356,0.9101726448792784,0.3997522432998955,0.0,0.8562033342958667,0.5891121192481986,0.30168728908886255,0.7015242821694411,0.9917355371900827
