method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
ptv3_supervised_scannet,clean_voxel,clean,1.0,0.0,64,8,1.0,0.10418337601977798,0.0,0.17177136135566157,0.5383653295268058,0.04883203623421645,0.0,0.0,0.0,0.521251329139711,0.7817001490490075,0.05642420122365738,0.0
ptv3_supervised_scannet,random_keep0p2,random_drop,0.2,0.0,64,8,0.1993860863149166,0.07370788447184265,-0.03047549154793533,0.13385424038955926,0.5149870901360869,0.0114907451012103,-0.037341291133006146,0.0,0.0,0.44305273022330816,0.81376581050671,0.7321428571428571,0.6757186559191997
ptv3_supervised_scannet,structured_b64_keep0p2,structured_drop,0.2,0.0,64,8,0.14224414648197126,0.08273783999763692,-0.021445536022141054,0.12726527430661305,0.4934802216209245,0.026106927983537247,-0.0227251082506792,0.0,0.0,0.5004664614236379,0.8376574758292886,nan,nan
ptv3_supervised_scannet,feature_zero1p0,feature_zero,1.0,1.0,64,8,1.0,0.05929468433549543,-0.04488869168428255,0.08574845243716081,0.42955690855594714,0.0018330428511328743,-0.046998993383083575,0.0,0.0,0.423682512548497,0.48324124127121965,0.021753908905506457,-0.03467029231815092
