class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
17,sink,8,window,0.015443365089595318,9,0.09028215706348419,0.0864357128739357,1708,40258
17,sink,18,bathtub,0.0029357639141380787,10,0.09028215706348419,0.03324589878320694,1708,2756
17,sink,12,desk,-0.026303546503186226,11,0.09028215706348419,0.1250249147415161,1708,20446
17,sink,4,chair,-0.050928227603435516,12,0.09028215706348419,0.05238543450832367,1708,60000
17,sink,3,bed,-0.10569223016500473,13,0.09028215706348419,0.10535233467817307,1708,8590
17,sink,9,bookshelf,-0.11192810535430908,14,0.09028215706348419,0.06375621259212494,1708,57217
17,sink,5,sofa,-0.122794970870018,15,0.09028215706348419,0.09067261219024658,1708,32188
17,sink,1,floor,-0.17763109505176544,16,0.09028215706348419,0.07378159463405609,1708,60000
17,sink,14,refridgerator,-0.21272099018096924,17,0.09028215706348419,0.14116832613945007,1708,14128
17,sink,13,curtain,-0.26959240436553955,18,0.09028215706348419,0.05093315988779068,1708,13437
17,sink,15,shower curtain,-0.2849177420139313,19,0.09028215706348419,0.04603143036365509,1708,3254
2,cabinet,19,otherfurniture,0.47722476720809937,1,0.323966920375824,0.2675125002861023,38563,17237
2,cabinet,14,refridgerator,0.3979330062866211,2,0.323966920375824,0.14116832613945007,38563,14128
2,cabinet,11,counter,0.3294929265975952,3,0.323966920375824,0.15601961314678192,38563,9347
2,cabinet,17,sink,0.3264670670032501,4,0.323966920375824,0.09028215706348419,38563,1708
2,cabinet,0,wall,0.3207017779350281,5,0.323966920375824,0.15379957854747772,38563,60000
2,cabinet,12,desk,0.31260037422180176,6,0.323966920375824,0.1250249147415161,38563,20446
2,cabinet,9,bookshelf,0.2808138132095337,7,0.323966920375824,0.06375621259212494,38563,57217
2,cabinet,6,table,0.20031549036502838,8,0.323966920375824,0.13218346238136292,38563,60000
2,cabinet,16,toilet,0.18664416670799255,9,0.323966920375824,0.0342567078769207,38563,987
2,cabinet,8,window,0.07431953400373459,10,0.323966920375824,0.0864357128739357,38563,40258
2,cabinet,5,sofa,0.015000947751104832,11,0.323966920375824,0.09067261219024658,38563,32188
2,cabinet,7,door,0.009303475730121136,12,0.323966920375824,0.10154300183057785,38563,60000
2,cabinet,10,picture,0.008722571656107903,13,0.323966920375824,0.020104290917515755,38563,509
2,cabinet,4,chair,0.0038191385101526976,14,0.323966920375824,0.05238543450832367,38563,60000
2,cabinet,18,bathtub,-0.02347659505903721,15,0.323966920375824,0.03324589878320694,38563,2756
2,cabinet,1,floor,-0.02379956841468811,16,0.323966920375824,0.07378159463405609,38563,60000
2,cabinet,13,curtain,-0.07443295419216156,17,0.323966920375824,0.05093315988779068,38563,13437
2,cabinet,3,bed,-0.11236697435379028,18,0.323966920375824,0.10535233467817307,38563,8590
2,cabinet,15,shower curtain,-0.134844571352005,19,0.323966920375824,0.04603143036365509,38563,3254
15,shower curtain,18,bathtub,0.3736688792705536,1,0.04603143036365509,0.03324589878320694,3254,2756
15,shower curtain,3,bed,0.27068445086479187,2,0.04603143036365509,0.10535233467817307,3254,8590
15,shower curtain,13,curtain,0.20113711059093475,3,0.04603143036365509,0.05093315988779068,3254,13437
15,shower curtain,0,wall,0.1767047941684723,4,0.04603143036365509,0.15379957854747772,3254,60000
15,shower curtain,8,window,0.11694317311048508,5,0.04603143036365509,0.0864357128739357,3254,40258
15,shower curtain,10,picture,0.1137443482875824,6,0.04603143036365509,0.020104290917515755,3254,509
15,shower curtain,14,refridgerator,0.08790099620819092,7,0.04603143036365509,0.14116832613945007,3254,14128
15,shower curtain,7,door,0.045974116772413254,8,0.04603143036365509,0.10154300183057785,3254,60000
15,shower curtain,9,bookshelf,-0.02891337126493454,9,0.04603143036365509,0.06375621259212494,3254,57217
15,shower curtain,4,chair,-0.035520873963832855,10,0.04603143036365509,0.05238543450832367,3254,60000
15,shower curtain,11,counter,-0.038408342748880386,11,0.04603143036365509,0.15601961314678192,3254,9347
15,shower curtain,19,otherfurniture,-0.08677655458450317,12,0.04603143036365509,0.2675125002861023,3254,17237
15,shower curtain,16,toilet,-0.11671321839094162,13,0.04603143036365509,0.0342567078769207,3254,987
15,shower curtain,2,cabinet,-0.134844571352005,14,0.04603143036365509,0.323966920375824,3254,38563
15,shower curtain,12,desk,-0.14262579381465912,15,0.04603143036365509,0.1250249147415161,3254,20446
15,shower curtain,17,sink,-0.2849177420139313,16,0.04603143036365509,0.09028215706348419,3254,1708
15,shower curtain,6,table,-0.30123642086982727,17,0.04603143036365509,0.13218346238136292,3254,60000
15,shower curtain,1,floor,-0.36114996671676636,18,0.04603143036365509,0.07378159463405609,3254,60000
15,shower curtain,5,sofa,-0.40170106291770935,19,0.04603143036365509,0.09067261219024658,3254,32188
7,door,0,wall,0.37079206109046936,1,0.10154300183057785,0.15379957854747772,60000,60000
7,door,8,window,0.25684696435928345,2,0.10154300183057785,0.0864357128739357,60000,40258
7,door,10,picture,0.24361084401607513,3,0.10154300183057785,0.020104290917515755,60000,509
7,door,18,bathtub,0.21761995553970337,4,0.10154300183057785,0.03324589878320694,60000,2756
7,door,14,refridgerator,0.17425397038459778,5,0.10154300183057785,0.14116832613945007,60000,14128
7,door,9,bookshelf,0.14121101796627045,6,0.10154300183057785,0.06375621259212494,60000,57217
7,door,19,otherfurniture,0.1195400282740593,7,0.10154300183057785,0.2675125002861023,60000,17237
7,door,13,curtain,0.06798171252012253,8,0.10154300183057785,0.05093315988779068,60000,13437
7,door,15,shower curtain,0.045974116772413254,9,0.10154300183057785,0.04603143036365509,60000,3254
7,door,17,sink,0.040263593196868896,10,0.10154300183057785,0.09028215706348419,60000,1708
7,door,1,floor,0.012063073925673962,11,0.10154300183057785,0.07378159463405609,60000,60000
7,door,2,cabinet,0.009303475730121136,12,0.10154300183057785,0.323966920375824,60000,38563
7,door,6,table,-0.06825558841228485,13,0.10154300183057785,0.13218346238136292,60000,60000
7,door,12,desk,-0.085514135658741,14,0.10154300183057785,0.1250249147415161,60000,20446
7,door,3,bed,-0.1310325413942337,15,0.10154300183057785,0.10535233467817307,60000,8590
7,door,5,sofa,-0.14305374026298523,16,0.10154300183057785,0.09067261219024658,60000,32188
7,door,16,toilet,-0.19926807284355164,17,0.10154300183057785,0.0342567078769207,60000,987
7,door,4,chair,-0.2836475968360901,18,0.10154300183057785,0.05238543450832367,60000,60000
7,door,11,counter,-0.34066176414489746,19,0.10154300183057785,0.15601961314678192,60000,9347
