method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,11,counter,0.1999224521792852,0.5878166395537979,-0.10725115605280955,0.6411800120409372,0.6950677956066075,31559,23100,20235
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,12,desk,0.1999224521792852,0.6794848494861706,-0.03571859922618803,0.8797865057972865,0.7152034487123586,93492,109813,82253
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,13,curtain,0.1999224521792852,0.8555759891640686,-0.00564688398812796,0.9294652470391184,0.8612228731521966,83590,84913,77694
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,14,refridgerator,0.1999224521792852,0.7493323789334561,-0.025501905993077445,0.9118868935942077,0.7748342849265335,29848,33693,27218
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,15,shower curtain,0.1999224521792852,0.7546029647814146,-0.020510173514561525,0.79645223977278,0.7751131382959762,20069,17097,15984
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,16,toilet,0.1999224521792852,0.9261938292152034,-0.026733520942125444,0.9413180664888365,0.9529273501573289,15371,14720,14469
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,17,sink,0.1999224521792852,0.6796650091599014,-0.025856919794255306,0.7757449032932509,0.7055219289541567,13391,12281,10388
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,18,bathtub,0.1999224521792852,0.8601466049382661,0.008847302125142509,0.924783961285856,0.8512993028131236,14465,14464,13377
concerto_decoder_origin_maskedmodel_full,retained,random_keep0p2,random_drop,19,otherfurniture,0.1999224521792852,0.6866870603127203,-0.015106805153769498,0.7763787401321973,0.7017938654664898,218007,197731,169256
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,0,wall,0.048796060629403934,0.7527360236739389,-0.13107668631240854,0.8938555007657479,0.8838127099863474,297095,321258,265560
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,1,floor,0.048796060629403934,0.8387092589169007,-0.12801846163998398,0.9915678958851789,0.9667277205568847,260789,306120,258590
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,2,cabinet,0.048796060629403934,0.4484839852582469,-0.2840071537776169,0.6207644348061789,0.7324911390358638,40579,40778,25190
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,3,bed,0.048796060629403934,0.5070513649890003,-0.34413710579878265,0.5277640615881828,0.8511884707877829,22277,12667,11757
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,4,chair,0.048796060629403934,0.6377060324748407,-0.28114896513571697,0.7697854308199357,0.9188549976105577,74335,72618,57222
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,5,sofa,0.048796060629403934,0.5990801681072057,-0.20446853626032824,0.6952240728811968,0.8035487043675339,21734,18598,15110
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,6,table,0.048796060629403934,0.5683321981122882,-0.22660942003847961,0.6085699400885631,0.7949416181507678,38390,26081,23363
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,7,door,0.048796060629403934,0.47232146610062525,-0.29750379117251374,0.5427977973142678,0.769825257273139,41404,28652,22474
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,8,window,0.048796060629403934,0.4041389852431054,-0.3406589662499971,0.480514487434901,0.7447979514931025,28611,19155,13748
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,9,bookshelf,0.048796060629403934,0.45650620701973543,-0.36031025830685426,0.477509458638888,0.8168164653265897,21409,11208,10223
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,10,picture,0.048796060629403934,0.07453142227122217,-0.34674355279755775,0.07553072625698155,0.4212749750687799,4475,398,338
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,11,counter,0.048796060629403934,0.3798001052077804,-0.31526769039882707,0.4001662740750949,0.6950677956066075,7217,3275,2888
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,12,desk,0.048796060629403934,0.3592978240555321,-0.3559056246568265,0.6903937411825016,0.7152034487123586,15594,25136,10766
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,13,curtain,0.048796060629403934,0.4097432925374138,-0.45147958061478277,0.8206896551724082,0.8612228731521966,14645,26707,12019
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,14,refridgerator,0.048796060629403934,0.420313986679348,-0.3545202982471855,0.6263736263736153,0.7748342849265335,5642,6300,3534
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,15,shower curtain,0.048796060629403934,0.575338253382525,-0.1997748849134512,0.6345599457351088,0.7751131382959762,5897,4349,3742
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,16,toilet,0.048796060629403934,0.777303450729264,-0.1756238994280649,0.7984651927644656,0.9529273501573289,5473,4519,4370
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,17,sink,0.048796060629403934,0.5227215666582846,-0.18280036229587204,0.5683865683865529,0.7055219289541567,3663,2402,2082
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,18,bathtub,0.048796060629403934,0.78437768240342,-0.06692162040970362,0.8045430533544496,0.8512993028131236,5679,4715,4569
concerto_decoder_origin_maskedmodel_full,retained,fixed_points_4000,fixed_count_drop,19,otherfurniture,0.048796060629403934,0.30693218298555297,-0.39486168248093684,0.33929413069394676,0.7017938654664898,36069,16041,12238
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,0,wall,0.20010908067417452,0.8765630641975234,-0.007249645788824033,0.9438951550716872,0.8838127099863474,1530260,1561950,1444405
concerto_decoder_origin_maskedmodel_full,retained,classwise_keep0p2,classwise_random_drop,1,floor,0.20010908067417452,0.9573651898676978,-0.00936253068918691,0.9883716840962218,0.9667277205568847,1393323,1422247,1377121
