method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
sonata_linear_scannet_downloaded,clean_voxel,clean,1.0,0.0,64,312,1.0,0.7169133259406932,0.0,0.8268743562099626,0.8992186046306526,0.6136354792599941,0.0,0.36621426795923423,0.0,0.858363073160034,0.9597023188572,0.4588130674904053,0.0
sonata_linear_scannet_downloaded,random_keep0p5,random_drop,0.5,0.0,64,312,0.5001333215488837,0.7150421458721966,-0.001871180068496625,0.8228223822266862,0.8981991713339463,0.608470278859684,-0.005165200400310099,0.3339135543250032,-0.03230071363423104,0.8561593896499177,0.9572100018800527,0.5323055417411524,0.07349247425074712
sonata_linear_scannet_downloaded,random_keep0p3,random_drop,0.3,0.0,64,312,0.29996115437302834,0.7038382450207676,-0.013075080919925597,0.8120004255155393,0.8940352556123103,0.5910323069592407,-0.02260317230075337,0.2824620573355812,-0.08375221062365301,0.851183079333773,0.9518582134224982,0.6183185662954449,0.1595054988050396
sonata_linear_scannet_downloaded,random_keep0p2,random_drop,0.2,0.0,64,312,0.20012567044259646,0.6942145558516347,-0.022698770089058518,0.8035550860073837,0.8905138325923239,0.5769104205307058,-0.03672505872928822,0.2265711631252428,-0.13964310483399142,0.8461592169523885,0.9452462107476974,0.6785631441163801,0.2197500766259748
sonata_linear_scannet_downloaded,random_keep0p1,random_drop,0.1,0.0,64,312,0.1000994328313913,0.6649910437092774,-0.05192228223141582,0.7721491537215537,0.8781804397032029,0.5425301568422295,-0.07110532241776457,0.10452939286861482,-0.26168487509061944,0.8281079685785857,0.9289193490480604,0.8535201868535202,0.39470711936311487
sonata_linear_scannet_downloaded,structured_b64_keep0p5,structured_drop,0.5,0.0,64,312,0.5044869382698567,0.6953467832744221,-0.021566542666271116,0.8081132358379646,0.8908098820886267,0.5963435416104669,-0.01729193764952719,0.36573243131299144,-0.00048183664624279476,0.8480888167261799,0.9564519647469609,0.4720700985761227,0.013257031085717408
sonata_linear_scannet_downloaded,structured_b64_keep0p2,structured_drop,0.2,0.0,64,312,0.20032729338018748,0.6752118886545073,-0.041701437286185916,0.7912108073133279,0.8796058369550205,0.5683641290730693,-0.04527135018692474,0.3461072198275851,-0.020107048131649152,0.8399108345871007,0.9550998698402481,0.47524540271764754,0.016432335227242245
sonata_linear_scannet_downloaded,feature_zero1p0,feature_zero,1.0,1.0,64,312,1.0,0.06071344579621896,-0.6561998801444743,0.11050640618414231,0.4632828747777541,1.0656823145089677e-05,-0.613624822436849,0.0,-0.36621426795923423,0.4702980563163619,0.6284915268511716,0.7291624877977027,0.27034942030729736
