variant,mIoU,mAcc,allAcc,weak_mean_iou,picture_iou,wall_iou,counter_iou,cabinet_iou,door_iou,picture_to_wall
avgprob_all,0.7960797081317004,0.8759410852182945,0.9277582258313817,0.6978163092800526,0.39960474620130315,0.8836915976890466,0.7198058908962367,0.7499701116401404,0.7757373120777649,0.5029068366097511
single::Concerto decoder,0.7781746200409435,0.874819034346196,0.9197768270686809,0.6815129814924431,0.40537065300933584,0.8725535317684588,0.6887891688720129,0.7218336183279664,0.7598941843244177,0.43941439052843684
cv_linear_stacker_w0,0.7971259825292443,0.867388268862282,0.9282856908272539,0.6987746317973087,0.35248317605925017,0.8809220330023765,0.705294202273054,0.7311075948215086,0.7879670972969123,0.5398135382420146
cv_linear_stacker_w0.5,0.7961291191869464,0.8910384321201249,0.9276973301843363,0.6948500996466915,0.39124893539360006,0.8831476194107788,0.7006041996073846,0.7309764953412936,0.7838430096132011,0.3691152225682359
