method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
concerto_linear_origin,clean_voxel,clean,1.0,0.0,64,16,1.0,0.7361601976718903,0.0,0.8396594336617405,0.9196584365730238,0.7020716611414447,0.0,0.6168730650154639,0.0,0.8634180663318656,0.9693606347514732,0.10788690476190477,0.0
concerto_linear_origin,random_keep0p2,random_drop,0.2,0.0,64,16,0.19986870791763067,0.728153227413668,-0.00800697025822239,0.8160440005255722,0.9178899423224492,0.6838265577764691,-0.018245103364975646,0.5603112840465836,-0.056561780968880315,0.8574753319624426,0.9670584074211009,0.42209072978303747,0.3142038250211327
