class_id,class_name,kind,k,hit_count,hit_rate,ci_low,ci_high,target_count
13,picture,topk,1,18358,0.7017584097859327,0.6962145132365448,0.7073023063353207,26160
13,picture,topk,2,22135,0.8461391437308868,0.8417667207585002,0.8505115667032734,26160
13,picture,topk,3,22758,0.869954128440367,0.8658781332482354,0.8740301236324987,26160
13,picture,topk,5,23983,0.9167813455657492,0.913434155066623,0.9201285360648754,26160
13,picture,topk,10,25197,0.9631880733944954,0.9609062237557155,0.9654699230332753,26160
13,picture,topk,20,26071,0.9965978593272171,0.9958922353820966,0.9973034832723376,26160
13,picture,topk_plus_confusion_graph,1,25335,0.9684633027522935,0.9663454932603435,0.9705811122442436,26160
13,picture,topk_plus_confusion_graph,2,26099,0.9976681957186544,0.9970837067578703,0.9982526846794385,26160
13,picture,topk_plus_confusion_graph,3,26144,0.999388379204893,0.9990887766789078,0.9996879817308781,26160
13,picture,topk_plus_confusion_graph,5,26156,0.9998470948012232,0.9996972591630598,0.9999969304393866,26160
30,counter,topk,1,28454,0.8126695798703338,0.8085825993784613,0.8167565603622063,35013
30,counter,topk,2,33173,0.9474480907091651,0.9451107965620047,0.9497853848563256,35013
30,counter,topk,3,34065,0.9729243423871133,0.9712242581096101,0.9746244266646166,35013
30,counter,topk,5,34537,0.9864050495530232,0.9851920577464318,0.9876180413596146,35013
30,counter,topk,10,34713,0.9914317539199726,0.9904663283722931,0.9923971794676522,35013
30,counter,topk,20,34830,0.9947733698911833,0.9940180787901757,0.9955286609921908,35013
30,counter,topk_plus_confusion_graph,1,28957,0.8270356724645131,0.8230739704893143,0.830997374439712,35013
30,counter,topk_plus_confusion_graph,2,33279,0.9504755376574415,0.9482029441264433,0.9527481311884397,35013
30,counter,topk_plus_confusion_graph,3,34183,0.9762945191785908,0.9747010039457001,0.9778880344114814,35013
30,counter,topk_plus_confusion_graph,5,34705,0.9912032673578385,0.9902251668862345,0.9921813678294424,35013
8,desk,topk,1,189784,0.8472083960162671,0.8457184646278328,0.8486983274047013,224011
8,desk,topk,2,208040,0.9287043939806527,0.92763880055695,0.9297699874043555,224011
8,desk,topk,3,211526,0.9442661297882693,0.9433161197244051,0.9452161398521335,224011
8,desk,topk,5,213921,0.9549575690479485,0.9540987051506804,0.9558164329452166,224011
8,desk,topk,10,218068,0.9734700528099066,0.9728045484736527,0.9741355571461605,224011
8,desk,topk,20,221791,0.9900897723772494,0.9896795678011027,0.9904999769533961,224011
8,desk,topk_plus_confusion_graph,1,189784,0.8472083960162671,0.8457184646278328,0.8486983274047013,224011
8,desk,topk_plus_confusion_graph,2,208040,0.9287043939806527,0.92763880055695,0.9297699874043555,224011
8,desk,topk_plus_confusion_graph,3,211526,0.9442661297882693,0.9433161197244051,0.9452161398521335,224011
8,desk,topk_plus_confusion_graph,5,213921,0.9549575690479485,0.9540987051506804,0.9558164329452166,224011
12,sink,topk,1,29467,0.90913859064544,0.9060095735414496,0.9122676077494304,32412
12,sink,topk,2,31389,0.9684376156978897,0.9665342427922191,0.9703409886035602,32412
12,sink,topk,3,31796,0.9809946933234605,0.9795081624745329,0.982481224172388,32412
12,sink,topk,5,32028,0.9881525360977416,0.9869745834081995,0.9893304887872836,32412
12,sink,topk,10,32246,0.9948784400839196,0.9941013179210529,0.9956555622467862,32412
12,sink,topk,20,32361,0.9984265087004813,0.9979949962005236,0.9988580212004391,32412
12,sink,topk_plus_confusion_graph,1,29467,0.90913859064544,0.9060095735414496,0.9122676077494304,32412
12,sink,topk_plus_confusion_graph,2,31389,0.9684376156978897,0.9665342427922191,0.9703409886035602,32412
12,sink,topk_plus_confusion_graph,3,31796,0.9809946933234605,0.9795081624745329,0.982481224172388,32412
12,sink,topk_plus_confusion_graph,5,32028,0.9881525360977416,0.9869745834081995,0.9893304887872836,32412
6,cabinet,topk,1,115438,0.5539676750614251,0.5518334055267577,0.5561019445960924,208384
6,cabinet,topk,2,141735,0.6801625844594594,0.6781599813373557,0.6821651875815632,208384
6,cabinet,topk,3,165425,0.7938469364250614,0.7921099870154836,0.7955838858346392,208384
6,cabinet,topk,5,187776,0.9011056511056511,0.8998239183575015,0.9023873838538007,208384
6,cabinet,topk,10,202150,0.9700840755528255,0.969352633732031,0.97081551737362,208384
6,cabinet,topk,20,207460,0.9955658783783784,0.9952806040520612,0.9958511527046956,208384
6,cabinet,topk_plus_confusion_graph,1,125704,0.6032324938574939,0.6011319376899885,0.6053330500249993,208384
6,cabinet,topk_plus_confusion_graph,2,148258,0.7114653716216216,0.7095200127005584,0.7134107305426848,208384
6,cabinet,topk_plus_confusion_graph,3,170115,0.8163534628378378,0.8146909906913166,0.8180159349843591,208384
6,cabinet,topk_plus_confusion_graph,5,190568,0.9145039926289926,0.9133034167707119,0.9157045684872733,208384
4,door,topk,1,379373,0.794233961884943,0.7930875038470518,0.7953804199228341,477659
4,door,topk,2,445876,0.9334608999307037,0.9327541209653655,0.9341676788960419,477659
4,door,topk,3,465452,0.9744441118036089,0.9739965829443435,0.9748916406628743,477659
4,door,topk,5,471349,0.986789739123517,0.9864659478809887,0.9871135303660452,477659
4,door,topk,10,475475,0.9954277005143837,0.9952363765882947,0.9956190244404727,477659
4,door,topk,20,477407,0.9994724269824289,0.9994073055739082,0.9995375483909495,477659
4,door,topk_plus_confusion_graph,1,429531,0.8992419278187996,0.8983882867762162,0.9000955688613831,477659
4,door,topk_plus_confusion_graph,2,474517,0.9934220856301252,0.9931928362858681,0.9936513349743824,477659
4,door,topk_plus_confusion_graph,3,477118,0.9988673928471985,0.9987720055250268,0.9989627801693702,477659
4,door,topk_plus_confusion_graph,5,477424,0.9995080172256777,0.9994451296028726,0.9995709048484829,477659
14,window,topk,1,240037,0.8097103033246977,0.8082972639012744,0.811123342748121,296448
14,window,topk,2,275235,0.9284427623056994,0.9275148943848205,0.9293706302265784,296448
14,window,topk,3,282672,0.9535297927461139,0.9527720247708508,0.9542875607213771,296448
14,window,topk,5,290905,0.9813019484024179,0.9808143286198032,0.9817895681850326,296448
14,window,topk,10,294312,0.992794689119171,0.992490223755832,0.9930991544825101,296448
14,window,topk,20,295799,0.9978107458981001,0.9976424963201698,0.9979789954760305,296448
14,window,topk_plus_confusion_graph,1,240037,0.8097103033246977,0.8082972639012744,0.811123342748121,296448
14,window,topk_plus_confusion_graph,2,275235,0.9284427623056994,0.9275148943848205,0.9293706302265784,296448
14,window,topk_plus_confusion_graph,3,282672,0.9535297927461139,0.9527720247708508,0.9542875607213771,296448
14,window,topk_plus_confusion_graph,5,290905,0.9813019484024179,0.9808143286198032,0.9817895681850326,296448
16,bookshelf,topk,1,249974,0.6276338254494326,0.6261324126830468,0.6291352382158184,398280
16,bookshelf,topk,2,354537,0.8901702319975896,0.8891991444418872,0.891141319553292,398280
16,bookshelf,topk,3,375747,0.9434242241639048,0.9427067098110544,0.9441417385167552,398280
16,bookshelf,topk,5,390720,0.9810183790298282,0.980594573086772,0.9814421849728845,398280
16,bookshelf,topk,10,396318,0.995073817414884,0.9948563747690025,0.9952912600607655,398280
16,bookshelf,topk,20,398107,0.9995656322185397,0.9995009185109509,0.9996303459261284,398280
16,bookshelf,topk_plus_confusion_graph,1,249974,0.6276338254494326,0.6261324126830468,0.6291352382158184,398280
16,bookshelf,topk_plus_confusion_graph,2,354537,0.8901702319975896,0.8891991444418872,0.891141319553292,398280
16,bookshelf,topk_plus_confusion_graph,3,375747,0.9434242241639048,0.9427067098110544,0.9441417385167552,398280
16,bookshelf,topk_plus_confusion_graph,5,390720,0.9810183790298282,0.980594573086772,0.9814421849728845,398280
