source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
pred_cc,8,0.9,17,sink,2,cabinet,102489,8406141,2530,257,0.7636496415259351,0.07444736202980029,0.03692103542819229,0.05257149547756344,0.8102820790523861,0.10182556176760432,80,0.8290581314782853,0.4235478929446087,0.005351087972471554,44,1022.3181818181819
pred_cc,16,0.5,7,door,0,wall,1600191,26006346,5125,1116,0.760562734673295,0.1551402262235672,0.08639156200728539,0.10738593080451021,0.8610059674126401,0.0940456483007341,219,0.7289038625854802,0.8623083119452616,0.06250001441955744,457,3556.6673960612693
pred_cc,16,0.7,7,door,0,wall,1600191,26006346,5125,1116,0.760562734673295,0.1551402262235672,0.08639156200728539,0.10738593080451021,0.8610059674126401,0.0940456483007341,219,0.7289038625854802,0.8172449413851222,0.058033296949906,407,3708.191646191646
pred_cc,16,0.8,7,door,0,wall,1600191,26006346,5125,1116,0.760562734673295,0.1551402262235672,0.08639156200728539,0.10738593080451021,0.8610059674126401,0.0940456483007341,219,0.7289038625854802,0.6513728673639584,0.04453551452403194,329,3520.3829787234044
pred_cc,16,0.9,7,door,0,wall,1600191,26006346,5125,1116,0.760562734673295,0.1551402262235672,0.08639156200728539,0.10738593080451021,0.8610059674126401,0.0940456483007341,219,0.7289038625854802,0.3320578605928917,0.02157857932060121,204,2750.8823529411766
pred_cc,16,0.5,10,picture,0,wall,207442,11815899,2358,306,0.42719879459593924,0.4988730494018264,0.5190029020159852,0.5431060248165752,0.42294231640651364,0.5383866333722197,90,0.6427397091391235,0.44843377908041765,0.010296888962913444,139,875.3021582733813
pred_cc,16,0.7,10,picture,0,wall,207442,11815899,2358,306,0.42719879459593924,0.4988730494018264,0.5190029020159852,0.5431060248165752,0.42294231640651364,0.5383866333722197,90,0.6427397091391235,0.33319674897079665,0.00689198511260125,102,798.3823529411765
pred_cc,16,0.8,10,picture,0,wall,207442,11815899,2358,306,0.42719879459593924,0.4988730494018264,0.5190029020159852,0.5431060248165752,0.42294231640651364,0.5383866333722197,90,0.6427397091391235,0.21900097376616115,0.004233871667318754,63,794.0793650793651
pred_cc,16,0.9,10,picture,0,wall,207442,11815899,2358,306,0.42719879459593924,0.4988730494018264,0.5190029020159852,0.5431060248165752,0.42294231640651364,0.5383866333722197,90,0.6427397091391235,0.12548085729987177,0.0022799788657638324,34,792.3529411764706
pred_cc,16,0.5,11,counter,2,cabinet,221560,5035488,1211,383,0.6281421268035663,0.14631813771243904,0.1144610940602997,0.14900704098212675,0.668681169886261,0.15987091532767647,47,0.5491016375011502,0.7231043509658783,0.03923711068321482,144,1372.0694444444443
pred_cc,16,0.7,11,counter,2,cabinet,221560,5035488,1211,383,0.6281421268035663,0.14631813771243904,0.1144610940602997,0.14900704098212675,0.668681169886261,0.15987091532767647,47,0.5491016375011502,0.673713666726846,0.03576277016249468,112,1607.8839285714287
pred_cc,16,0.8,11,counter,2,cabinet,221560,5035488,1211,383,0.6281421268035663,0.14631813771243904,0.1144610940602997,0.14900704098212675,0.668681169886261,0.15987091532767647,47,0.5491016375011502,0.4312601552626828,0.021702563882586953,82,1332.719512195122
pred_cc,16,0.9,11,counter,2,cabinet,221560,5035488,1211,383,0.6281421268035663,0.14631813771243904,0.1144610940602997,0.14900704098212675,0.668681169886261,0.15987091532767647,47,0.5491016375011502,0.12559577541072395,0.0058206870913007835,48,610.625
pred_cc,16,0.5,12,desk,6,table,655163,11338343,2204,657,0.7225663190460332,0.006882470330123796,0.005206337964750757,0.01313260974749795,0.7587516389051274,0.026761279254170336,84,0.697099504922891,0.8152520823062352,0.054900879255460874,213,2922.4647887323945
pred_cc,16,0.7,12,desk,6,table,655163,11338343,2204,657,0.7225663190460332,0.006882470330123796,0.005206337964750757,0.01313260974749795,0.7587516389051274,0.026761279254170336,84,0.697099504922891,0.7631215437990241,0.05024526070520181,190,2998.4105263157894
