method,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall
ptv3_supervised_scannet,clean_voxel,clean,1.0,0.0,64,312,1.0,0.14955601891875342,0.0,0.2784135185401512,0.493557374246088,0.07061054805552153,0.0,0.09372367549110999,0.0,0.5428275098971019,0.7366237871613112,0.5540979443449437,0.0
ptv3_supervised_scannet,random_keep0p5,random_drop,0.5,0.0,64,312,0.49982052716689235,0.14554705336319856,-0.004008965555554855,0.2807029844361804,0.45633604396073574,0.06689100041921738,-0.003719547636304152,0.07655296555003331,-0.01717070994107668,0.46148419484401815,0.7381033408802635,0.5907224740069315,0.036624529661987704
ptv3_supervised_scannet,random_keep0p3,random_drop,0.3,0.0,64,312,0.30001975901615924,0.12008057848813432,-0.0294754404306191,0.23162210758430218,0.44600371114107545,0.0373224550189294,-0.03328809303659213,0.05272853322769129,-0.0409951422634187,0.4214938300738755,0.7547200841904055,0.6196618132659619,0.06556386892101818
ptv3_supervised_scannet,random_keep0p2,random_drop,0.2,0.0,64,312,0.19995052057007948,0.09001036910158401,-0.05954564981716941,0.16072765275134926,0.4335333053191393,0.02042920175181993,-0.05018134630370159,0.00688755892875052,-0.08683611656235947,0.3858770439664501,0.775075042047689,0.7043414176604582,0.15024347331551446
ptv3_supervised_scannet,random_keep0p1,random_drop,0.1,0.0,64,312,0.09994672747472158,0.04963452117906793,-0.09992149773968549,0.08756891771188513,0.3259843158474684,0.005969709538487898,-0.06464083851703363,0.0,-0.09372367549110999,0.26846370432970884,0.6550731536888639,0.44779411764705884,-0.1063038266978849
ptv3_supervised_scannet,structured_b64_keep0p5,structured_drop,0.5,0.0,64,312,0.4971304593058542,0.1334056152109044,-0.01615040370784901,0.24766448492409004,0.4636761664011811,0.053682590644532145,-0.016927957410989382,0.07664423805913562,-0.017079437431974376,0.4943380611708656,0.7324557942467267,0.47279557242928183,-0.08130237191566192
ptv3_supervised_scannet,structured_b64_keep0p2,structured_drop,0.2,0.0,64,312,0.19331575623408964,0.10914625770441264,-0.040409761214340784,0.2160906629302591,0.4157250222312041,0.03754050896088492,-0.03307003909463661,0.019662400296790887,-0.0740612751943191,0.4144074450715743,0.700042704362034,0.41949038590829635,-0.1346075584366474
ptv3_supervised_scannet,feature_zero1p0,feature_zero,1.0,1.0,64,312,1.0,0.06268063888988736,-0.08687538002886606,0.11376800465560519,0.41517493223940505,0.005632349409453631,-0.0649781986460679,0.0,-0.09372367549110999,0.3951972748918222,0.5113174237865834,0.8393635221470769,0.28526557780213313
