method,score_space,variant,kind,keep_ratio,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,focus_iou,delta_focus_iou,confusion_iou,focus_to_confusion,delta_focus_to_confusion
ptv3_scannet20_fullscene_smoke,retained,clean_voxel,clean,1.0,0.0,64,2,1.0,0.42521992277872034,0.0,0.48299619138713556,0.9215321320134381,0.0,0.0,0.7856956271877108,nan,nan
ptv3_scannet20_fullscene_smoke,retained,random_keep0p2,random_drop,0.2,0.0,64,2,0.19931203871965408,0.35191636177515495,-0.07330356100356539,0.4150573188721916,0.8674588171752617,0.0,0.0,0.7494477485131626,nan,nan
ptv3_scannet20_fullscene_smoke,retained,classwise_keep0p2,classwise_random_drop,0.2,0.0,64,2,0.200765922665596,0.38776139786391706,-0.03745852491480328,0.44429520744793116,0.8826140655485333,0.0,0.0,0.7567429156708709,nan,nan
ptv3_scannet20_fullscene_smoke,full_nn,clean_voxel,clean,1.0,0.0,64,2,1.0,0.42521992277872034,0.0,0.48299619138713556,0.9215321320134381,0.0,0.0,0.7856956271877108,nan,nan
ptv3_scannet20_fullscene_smoke,full_nn,random_keep0p2,random_drop,0.2,0.0,64,2,0.19931203871965408,0.34574699015581134,-0.079472932622909,0.41103995561105167,0.8608900307216899,0.0,0.0,0.7390884118425056,nan,nan
ptv3_scannet20_fullscene_smoke,full_nn,classwise_keep0p2,classwise_random_drop,0.2,0.0,64,2,0.200765922665596,0.37687132843801113,-0.048348594340709206,0.43654805030603105,0.8752088535958746,0.0,0.0,0.7463105025972673,nan,nan
