variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s8_region_conf_thr0p9_a0p25,0.7778135337164599,-0.0009931978583014311,0.6801910541887146,-0.0016548472364286138,0.40582068430887125,-0.0017699545346818724,0.44222481464698565,0.004406050847947873
phrd_s8_mean_top_gap_thr0p7_a0p25,0.7777894648461324,-0.0010172667286288961,0.6803031607661786,-0.0015427406589646475,0.40531476502221164,-0.0022758738213414786,0.44218624965050474,0.004367485851466957
phrd_s8_region_conf_thr0p7_a0p25,0.7777315220648633,-0.001075209509898034,0.6801114142895491,-0.0017344871355940983,0.40580896414269496,-0.0017816747008581602,0.44451943193760185,0.00670066813856407
phrd_s8_mean_conf_thr0p8_a0p25,0.7776900046494652,-0.0011167269252960743,0.6800165928411055,-0.0018293085840377366,0.4049668716684165,-0.0026237671751366265,0.4434540739098158,0.005635310110778002
phrd_s8_mean_conf_thr0p7_a0p25,0.777660355401023,-0.0011463761737383615,0.6798876700582432,-0.0019582313668999873,0.40571344696622186,-0.0018771918773312635,0.44438445444991853,0.006565690650880751
phrd_s8_region_conf_thr0p8_a0p25,0.7776439907921397,-0.001162740782621574,0.6799122557679943,-0.0019336456571489302,0.40547746533551104,-0.0021131735080420766,0.4435794101483788,0.0057606463493410365
phrd_s8_region_entropy_score_thr0p8_a0p25,0.7776297205782144,-0.001177010996546879,0.679856040850137,-0.0019898605750062748,0.40520575438390866,-0.002384884459644465,0.44397952198686863,0.00616075818783085
phrd_s8_mean_top_gap_thr0p6_a0p25,0.7776266525387943,-0.0011800790359670632,0.6798943613240677,-0.0019515401010755662,0.4050009880482751,-0.002589650795278009,0.44352638327821753,0.0057076194791797485
phrd_s4_region_conf_thr0p9_a0p75,0.7775475855246218,-0.001259146050139548,0.6807243890765801,-0.0011215123485631695,0.40663020467058475,-0.0009604341729683719,0.43912033243026966,0.0013015686312318753
phrd_s4_region_conf_thr0p9_a1p0,0.7775434776111962,-0.0012632539635650808,0.6807239114325527,-0.0011219899925904997,0.40663020467058475,-0.0009604341729683719,0.43912033243026966,0.0013015686312318753
phrd_s4_mean_top_gap_thr0p7_a0p5,0.7775076957343197,-0.0012990358404416646,0.680508807790783,-0.001337093634360187,0.40631212542691303,-0.0012785134166400924,0.4391781799249911,0.0013594161259533055
phrd_s4_pred_agreement_thr0p6_a0p5,0.7774771740395738,-0.0013295575351874866,0.680170113265559,-0.001675788159584246,0.4046275704159772,-0.0029630684275759323,0.44348299765717647,0.00566423385813869
phrd_s8_pred_agreement_thr0p8_a0p5,0.7774435112364216,-0.001363220338339688,0.6800986098483573,-0.001747291576785881,0.4054710244438339,-0.002119614399719194,0.44390239199390674,0.006083628194868962
phrd_s8_mean_conf_thr0p95_a0p5,0.777395317096526,-0.00141141447823534,0.6808741025406934,-0.0009717988844498704,0.40697343972018785,-0.0006171991233652752,0.43866237309705847,0.0008436092980206866
phrd_s4_mean_conf_thr0p9_a0p75,0.7771912110511752,-0.0016155205235861558,0.6809636923264302,-0.0008822090987130604,0.40728763810897206,-0.00030300073458106036,0.43793445878848064,0.0001156949894428605
phrd_s4_region_entropy_score_thr0p8_a0p5,0.7771783134113689,-0.001628418163392431,0.6797386174192315,-0.002107284005911758,0.4045707496802077,-0.003019889163345446,0.44193075654881847,0.004111992749780691
phrd_s4_region_conf_thr0p8_a0p5,0.7771736763482011,-0.0016330552265602094,0.6797495119612913,-0.002096389463851933,0.40490878020164167,-0.00268185864191145,0.44141977034544594,0.0036010065464081586
phrd_s8_mean_top_gap_thr0p9_a0p5,0.7771683668964455,-0.0016383646783157957,0.6806752618472427,-0.001170639577900534,0.40689921520334016,-0.0006914236402129625,0.43876842683738104,0.0009496630383432625
phrd_s4_mean_conf_thr0p8_a0p5,0.7770973449340899,-0.0017093866406714397,0.6798444271185229,-0.0020014743066203433,0.4050812704632943,-0.0025093683802588362,0.44093288726487406,0.0031141234658362826
phrd_s4_mean_top_gap_thr0p6_a0p5,0.7770242494801478,-0.0017824820946135134,0.6797040493781733,-0.0021418520469699276,0.4049424533799532,-0.002648185463599906,0.4410823266262377,0.0032635628271999173
phrd_s4_mean_top_gap_thr0p8_a0p75,0.7769941198775234,-0.001812611697237898,0.6807533786702343,-0.0010925227549088978,0.40724097245488033,-0.0003496663886727869,0.43798266503408184,0.00016390123504406162
