method,variant,kind,keep_ratio,fixed_count,feature_zero_ratio,block_size,repeats,observed_keep_frac,mIoU,delta_mIoU,mAcc,allAcc,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,wall_iou,floor_iou,picture_to_wall,delta_picture_to_wall,score_space
sonata_linear_scannet_severity,clean_voxel,clean,1.0,0,0.0,64,312,1.0,0.7164145358211679,0.0,0.8264633902661677,0.899139584732521,0.6122239579335137,0.0,0.36915473198395804,0.0,0.8579479102679944,0.9595677873529702,0.45421296853478826,0.0,retained
sonata_linear_scannet_severity,random_keep0p8,random_drop,0.8,0,0.0,64,312,0.8000142885706364,0.7184568643001618,0.0020423284789938823,0.8283059159434696,0.8999453827936753,0.615120578035784,0.0028966201022703197,0.36020149537447704,-0.008953236609480997,0.8587031767717856,0.9594152176747124,0.4786431846080617,0.024430216073273447,retained
sonata_linear_scannet_severity,random_keep0p5,random_drop,0.5,0,0.0,64,312,0.5000109765201043,0.7150055234435982,-0.0014090123775696295,0.8224948578056519,0.8982267965268106,0.6094394098499768,-0.0027845480835368974,0.3301092447860439,-0.03904548719791412,0.8559434840504454,0.9572886568009177,0.5373144273568059,0.08310145882201764,retained
sonata_linear_scannet_severity,random_keep0p2,random_drop,0.2,0,0.0,64,312,0.19997490780093732,0.6944686153169799,-0.021945920504187977,0.803081974298056,0.891126471358345,0.5794189857880034,-0.03280497214551026,0.2294367050272555,-0.13971802695670255,0.8487793698067649,0.9453577975364479,0.6921142627237981,0.2379012941890098,retained
sonata_linear_scannet_severity,random_keep0p1,random_drop,0.1,0,0.0,64,312,0.09993798799144152,0.6619200737312887,-0.05449446208987918,0.7707760358059568,0.877352644269005,0.5382186881144047,-0.07400526981910904,0.0961129375362593,-0.2730417944476987,0.8277106397759997,0.9288346572762262,0.851422055272337,0.3972090867375488,retained
sonata_linear_scannet_severity,fixed_points_16000,fixed_count_drop,1.0,16000,0.0,64,312,0.19518424251761574,0.6900216444960434,-0.026392891325124457,0.7980395054462462,0.8889387997848053,0.578653502923956,-0.03357045500955769,0.19218733701887875,-0.1769673949650793,0.8498258199723348,0.9423475151030796,0.7286257648420704,0.27441279630728216,retained
sonata_linear_scannet_severity,fixed_points_8000,fixed_count_drop,1.0,8000,0.0,64,312,0.09759212125880787,0.6047659662109107,-0.11164856961025715,0.7150050834424259,0.8495403834851369,0.5101392959415316,-0.10208466199198207,0.09942967825244702,-0.269725053731511,0.8068207327591298,0.9320118545661259,0.8603013969860301,0.4060884284512419,retained
sonata_linear_scannet_severity,fixed_points_4000,fixed_count_drop,1.0,4000,0.0,64,312,0.048796060629403934,0.4732085054463604,-0.24320603037480748,0.5943876250561055,0.7828961459475122,0.3860442979615804,-0.2261796599719333,0.07364939360529055,-0.2955053383786675,0.7387246549432853,0.922182972033938,0.8785730113006869,0.4243600427658986,retained
sonata_linear_scannet_severity,structured_b64_keep0p8,structured_drop,0.8,0,0.0,64,312,0.80235025468163,0.7143653222446096,-0.0020492135765582953,0.8239714180694648,0.8982341667319124,0.6061581425613046,-0.006065815372209071,0.33639658463602107,-0.03275814734793697,0.8576036835880592,0.9592395662591159,0.5149013152254059,0.06068834669061768,retained
sonata_linear_scannet_severity,structured_b64_keep0p5,structured_drop,0.5,0,0.0,64,312,0.49666026272834873,0.6914913601259745,-0.024923175695193422,0.8049676439187763,0.8852910531640145,0.5960738569430678,-0.016150100990445893,0.3763873775843303,0.007232645600372234,0.8396903204498514,0.9565943369800536,0.5065589818893783,0.05234601335459005,retained
