class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
10,picture,0,wall,0.6969941258430481,1,0.11871281266212463,0.15095987915992737,60000,60000
10,picture,8,window,0.31331363320350647,2,0.11871281266212463,0.10300829261541367,60000,60000
10,picture,7,door,0.25775790214538574,3,0.11871281266212463,0.10284841805696487,60000,60000
10,picture,17,sink,0.21414634585380554,4,0.11871281266212463,0.15130533277988434,60000,60000
10,picture,14,refridgerator,0.1515224575996399,5,0.11871281266212463,0.19866737723350525,60000,60000
10,picture,19,otherfurniture,0.11697693914175034,6,0.11871281266212463,0.2999210059642792,60000,60000
10,picture,15,shower curtain,0.10695811361074448,7,0.11871281266212463,0.0990925207734108,60000,60000
10,picture,9,bookshelf,0.10203177481889725,8,0.11871281266212463,0.07642610371112823,60000,60000
10,picture,13,curtain,0.08464701473712921,9,0.11871281266212463,0.11857746541500092,60000,60000
10,picture,2,cabinet,0.05451284348964691,10,0.11871281266212463,0.24500952661037445,60000,60000
10,picture,1,floor,0.03569741174578667,11,0.11871281266212463,0.07934442907571793,60000,60000
10,picture,16,toilet,0.02716098167002201,12,0.11871281266212463,0.047831933945417404,60000,60000
10,picture,11,counter,-0.006821310147643089,13,0.11871281266212463,0.12577737867832184,60000,60000
10,picture,18,bathtub,-0.008247905410826206,14,0.11871281266212463,0.07043137401342392,60000,60000
10,picture,5,sofa,-0.02973194047808647,15,0.11871281266212463,0.07705194503068924,60000,60000
10,picture,3,bed,-0.033376023173332214,16,0.11871281266212463,0.1030675619840622,60000,60000
10,picture,4,chair,-0.0719684436917305,17,0.11871281266212463,0.05441451817750931,60000,60000
10,picture,12,desk,-0.12320158630609512,18,0.11871281266212463,0.11953026056289673,60000,60000
10,picture,6,table,-0.22175297141075134,19,0.11871281266212463,0.13516488671302795,60000,60000
11,counter,17,sink,0.47549116611480713,1,0.12577737867832184,0.15130533277988434,60000,60000
11,counter,2,cabinet,0.4238421320915222,2,0.12577737867832184,0.24500952661037445,60000,60000
