class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
17,sink,16,toilet,0.10671389847993851,5,0.11852124333381653,0.05230286717414856,32421,30858
17,sink,19,otherfurniture,0.09295029938220978,6,0.11852124333381653,0.2999210059642792,32421,60000
17,sink,7,door,0.07002107053995132,7,0.11852124333381653,0.10284841805696487,32421,60000
17,sink,8,window,0.0698636919260025,8,0.11852124333381653,0.10300829261541367,32421,60000
17,sink,6,table,0.06453300267457962,9,0.11852124333381653,0.13516488671302795,32421,60000
17,sink,18,bathtub,0.036293938755989075,10,0.11852124333381653,0.06512714922428131,32421,25919
17,sink,12,desk,-0.023449305444955826,11,0.11852124333381653,0.11953027546405792,32421,60000
17,sink,5,sofa,-0.05638955160975456,12,0.11852124333381653,0.07705194503068924,32421,60000
17,sink,4,chair,-0.06450341641902924,13,0.11852124333381653,0.05441451817750931,32421,60000
17,sink,9,bookshelf,-0.1265232414007187,14,0.11852124333381653,0.07642610371112823,32421,60000
17,sink,3,bed,-0.13141173124313354,15,0.11852124333381653,0.1030675619840622,32421,60000
17,sink,1,floor,-0.17913363873958588,16,0.11852124333381653,0.07934442907571793,32421,60000
17,sink,13,curtain,-0.20949864387512207,17,0.11852124333381653,0.11857746541500092,32421,60000
17,sink,14,refridgerator,-0.2681988477706909,18,0.11852124333381653,0.19866737723350525,32421,60000
17,sink,15,shower curtain,-0.2958545386791229,19,0.11852124333381653,0.0557299368083477,32421,32505
2,cabinet,11,counter,0.4238421320915222,1,0.24500952661037445,0.12577737867832184,60000,60000
2,cabinet,14,refridgerator,0.42048022150993347,2,0.24500952661037445,0.19866737723350525,60000,60000
2,cabinet,19,otherfurniture,0.37208330631256104,3,0.24500952661037445,0.2999210059642792,60000,60000
2,cabinet,17,sink,0.3119462728500366,4,0.24500952661037445,0.11852124333381653,60000,32421
2,cabinet,12,desk,0.27772101759910583,5,0.24500952661037445,0.11953027546405792,60000,60000
2,cabinet,0,wall,0.2585051357746124,6,0.24500952661037445,0.15095987915992737,60000,60000
2,cabinet,9,bookshelf,0.19326046109199524,7,0.24500952661037445,0.07642610371112823,60000,60000
2,cabinet,6,table,0.1779056340456009,8,0.24500952661037445,0.13516488671302795,60000,60000
2,cabinet,16,toilet,0.14805205166339874,9,0.24500952661037445,0.05230286717414856,60000,30858
2,cabinet,10,picture,0.0212227925658226,10,0.24500952661037445,0.08680641651153564,60000,32521
2,cabinet,7,door,0.0070417472161352634,11,0.24500952661037445,0.10284841805696487,60000,60000
2,cabinet,8,window,-0.004104819148778915,12,0.24500952661037445,0.10300829261541367,60000,60000
2,cabinet,4,chair,-0.02167721837759018,13,0.24500952661037445,0.05441451817750931,60000,60000
2,cabinet,5,sofa,-0.031382884830236435,14,0.24500952661037445,0.07705194503068924,60000,60000
2,cabinet,1,floor,-0.04710215702652931,15,0.24500952661037445,0.07934442907571793,60000,60000
2,cabinet,18,bathtub,-0.051970113068819046,16,0.24500952661037445,0.06512714922428131,60000,25919
2,cabinet,13,curtain,-0.09582929313182831,17,0.24500952661037445,0.11857746541500092,60000,60000
2,cabinet,15,shower curtain,-0.1262025684118271,18,0.24500952661037445,0.0557299368083477,60000,32505
2,cabinet,3,bed,-0.1334223449230194,19,0.24500952661037445,0.1030675619840622,60000,60000
15,shower curtain,13,curtain,0.3387993276119232,1,0.0557299368083477,0.11857746541500092,32505,60000
15,shower curtain,18,bathtub,0.33664125204086304,2,0.0557299368083477,0.06512714922428131,32505,25919
15,shower curtain,0,wall,0.21950197219848633,3,0.0557299368083477,0.15095987915992737,32505,60000
15,shower curtain,3,bed,0.13651515543460846,4,0.0557299368083477,0.1030675619840622,32505,60000
15,shower curtain,8,window,0.12431557476520538,5,0.0557299368083477,0.10300829261541367,32505,60000
15,shower curtain,10,picture,0.1074511706829071,6,0.0557299368083477,0.08680641651153564,32505,32521
15,shower curtain,14,refridgerator,0.08893425017595291,7,0.0557299368083477,0.19866737723350525,32505,60000
15,shower curtain,7,door,0.055444907397031784,8,0.0557299368083477,0.10284841805696487,32505,60000
15,shower curtain,11,counter,-0.0019266385352239013,9,0.0557299368083477,0.12577737867832184,32505,60000
15,shower curtain,9,bookshelf,-0.009910252876579762,10,0.0557299368083477,0.07642610371112823,32505,60000
15,shower curtain,4,chair,-0.040489938110113144,11,0.0557299368083477,0.05441451817750931,32505,60000
15,shower curtain,2,cabinet,-0.1262025684118271,12,0.0557299368083477,0.24500952661037445,32505,60000
15,shower curtain,12,desk,-0.16898222267627716,13,0.0557299368083477,0.11953027546405792,32505,60000
