method,condition,miou,miou_delta,weak_mean,mean_keep_frac,iou_wall,iou_picture,iou_counter,iou_desk,iou_sink,iou_cabinet,iou_shower_curtain,iou_door
utonia_scannet_linear_head,clean,0.7585644976697441,0.0,0.657206739089572,1.0,0.8561659608825545,0.3796307870329033,0.6562357304933646,0.6754710583321948,0.6808933166739752,0.7150351681938081,0.746712866819767,0.7464682460809899
utonia_scannet_linear_head,random_keep0p2,0.7463716679526655,-0.01219282971707858,0.6389923795558774,0.19987206681392997,0.8507220550594516,0.319930940335662,0.6450727082167231,0.6610792881659022,0.6657426061729385,0.7083723918561663,0.749037725820488,0.7237109963232613
utonia_scannet_linear_head,structured_b1p28m_keep0p2,0.28374100102546024,-0.47482349664428386,0.2122089295926939,0.19403241517711436,0.49755336714273396,0.11881590909894894,0.21157412522293592,0.24453612149137796,0.1799173277558445,0.27285092760278523,0.18365571469999026,0.2741123812769746
utonia_scannet_linear_head,masked_model_keep0p2,0.23396258151977012,-0.524601916149974,0.191045596720006,0.20451823433081393,0.4435168064308332,0.05438874539408285,0.2245792735919796,0.19670721362905086,0.20324028151716964,0.1665217946792606,0.26402165602463157,0.22786021220386707
utonia_scannet_linear_head,fixed_points_4000,0.4162824664914556,-0.3422820311782885,0.3339244134059539,0.03423020268751497,0.6541962161959386,0.021113326559174823,0.38905630034868327,0.341696547325519,0.37745094998542283,0.3771203023211942,0.5214784919193052,0.30955497538237786
utonia_scannet_linear_head,feature_zero,0.7465514629270947,-0.012013034742649364,0.6401883968751333,1.0,0.843354168826568,0.3250184614770511,0.6528043621056198,0.6601515821758235,0.6614338863087033,0.7052381536607676,0.7675462614370133,0.7091260709609547
