class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
12,desk,9,bookshelf,0.5671922564506531,4,0.3986474871635437,0.3815078139305115,60000,60000
12,desk,1,floor,0.5549474358558655,5,0.3986474871635437,0.3481411039829254,60000,60000
12,desk,0,wall,0.5277054905891418,6,0.3986474871635437,0.3922659456729889,60000,60000
12,desk,11,counter,0.5270227193832397,7,0.3986474871635437,0.3455457091331482,60000,60000
12,desk,19,otherfurniture,0.49949371814727783,8,0.3986474871635437,0.445069819688797,60000,60000
12,desk,7,door,0.49257606267929077,9,0.3986474871635437,0.3883651793003082,60000,60000
12,desk,4,chair,0.48616549372673035,10,0.3986474871635437,0.3339739441871643,60000,60000
12,desk,5,sofa,0.4829067289829254,11,0.3986474871635437,0.37542468309402466,60000,60000
12,desk,17,sink,0.4544411897659302,12,0.3986474871635437,0.35485532879829407,60000,60000
12,desk,8,window,0.4503684639930725,13,0.3986474871635437,0.3771562874317169,60000,60000
12,desk,10,picture,0.42904895544052124,14,0.3986474871635437,0.3317577540874481,60000,60000
12,desk,13,curtain,0.421453595161438,15,0.3986474871635437,0.3141219913959503,60000,60000
12,desk,18,bathtub,0.39561423659324646,16,0.3986474871635437,0.27964234352111816,60000,60000
12,desk,14,refridgerator,0.3879491686820984,17,0.3986474871635437,0.29757434129714966,60000,60000
12,desk,16,toilet,0.3511697053909302,18,0.3986474871635437,0.28447645902633667,60000,60000
12,desk,15,shower curtain,0.3415142595767975,19,0.3986474871635437,0.23083259165287018,60000,60000
17,sink,11,counter,0.6350128054618835,1,0.35485532879829407,0.3455457091331482,60000,60000
17,sink,2,cabinet,0.5063072443008423,2,0.35485532879829407,0.4531964957714081,60000,60000
17,sink,12,desk,0.4544411897659302,3,0.35485532879829407,0.3986474871635437,60000,60000
17,sink,3,bed,0.4502807855606079,4,0.35485532879829407,0.4392167925834656,60000,60000
17,sink,6,table,0.4485594928264618,5,0.35485532879829407,0.4039524793624878,60000,60000
17,sink,18,bathtub,0.4448055028915405,6,0.35485532879829407,0.27964234352111816,60000,60000
17,sink,19,otherfurniture,0.4344015121459961,7,0.35485532879829407,0.445069819688797,60000,60000
17,sink,16,toilet,0.41905444860458374,8,0.35485532879829407,0.28447645902633667,60000,60000
17,sink,7,door,0.4109322726726532,9,0.35485532879829407,0.3883651793003082,60000,60000
17,sink,0,wall,0.40269777178764343,10,0.35485532879829407,0.3922659456729889,60000,60000
